,Unnamed: 0,Geolocation_zipcode_prefix,Geolocation_lat,Geolocation_lng,Geolocation_city,Geolocation_state
410,410,1046,-23.545731279214017,-46.64319919124003,sao paulo,SP
411,411,1019,-23.552151883432384,-46.63080224715792,sao paulo,SP
412,412,1048,-23.5469081312828,-46.63939590146579,sao paulo,SP
413,413,1045,-23.541593762969622,-46.64189378810082,sao paulo,SP
414,414,1033,-23.54077242862274,-46.63658627751788,sao paulo,SP
415,415,1020,-23.552494470713864,-46.631394,sao paulo,SP
416,416,1041,-23.543712849558617,-46.6402632336835,sao paulo,SP
417,417,1037,-23.54518734081604,-46.63785524104107,sao paulo,SP
418,418,1041,-23.54349553981771,-46.64052367831388,sao paulo,SP
419,419,1050,-23.549433308067456,-46.64461567513988,sao paulo,SP
420,420,1037,-23.54672337468981,-46.6402811858157,sao paulo,SP
421,421,1050,-23.5494055434244,-46.64338206272719,sao paulo,SP
422,422,1017,-23.54981334999131,-46.63035027254893,sao paulo,SP
423,423,1009,-23.548942362228352,-46.6375916208613,sao paulo,SP
424,424,1036,-23.54131144157196,-46.64188583152521,sao paulo,SP
425,425,1023,-23.54417619677996,-46.63217303372952,são paulo,SP
426,426,1023,-23.541081532632955,-46.63084531784219,sao paulo,SP
427,427,1021,-23.539158,-46.63202003996194,sao paulo,SP
428,428,1009,-23.54534853344108,-46.635664756044726,sao paulo,SP
429,429,1001,-23.55049770690752,-46.63433817805407,sao paulo,SP
430,430,1050,-23.54985418067981,-46.643139396906825,são paulo,SP
431,431,1040,-23.540876706359263,-46.6382183104334,são paulo,SP
432,432,1046,-23.54608112703553,-46.64482029837157,sao paulo,SP
433,433,1037,-23.546462574239737,-46.64014529975757,sao paulo,SP
434,434,1007,-23.550776601448405,-46.63639141479597,sao paulo,SP
435,435,1011,-23.545577325841062,-46.63477539133823,sao paulo,SP
436,436,1020,-23.55253336164808,-46.62960898251487,sao paulo,SP
437,437,1032,-23.541381136274456,-46.63552281556929,sao paulo,SP
438,438,1026,-23.539425401610018,-46.63342428573489,sao paulo,SP
439,439,1048,-23.546167438253743,-46.638926759911215,sao paulo,SP
440,440,1021,-23.54091423619365,-46.63213975243804,sao paulo,SP
441,441,1047,-23.54556122286345,-46.64033874216626,sao paulo,SP
442,442,1031,-23.54069108510848,-46.63395529665179,sao paulo,SP
443,443,1004,-23.550765432973616,-46.635323406601664,sao paulo,SP
444,444,1009,-23.54569153926945,-46.635866061486446,sao paulo,SP
445,445,1031,-23.542520789115148,-46.63533516134283,sao paulo,SP
446,446,1028,-23.53518494171711,-46.63654384980165,são paulo,SP
447,447,1019,-23.552151883432384,-46.63080224715792,sao paulo,SP
448,448,1031,-23.54303492506777,-46.63494607770218,sao paulo,SP
449,449,1013,-23.546420999999995,-46.63436151110851,sao paulo,SP
450,450,1046,-23.54639669248079,-46.64305934055624,sao paulo,SP
451,451,1005,-23.54961248124544,-46.63653202553522,sao paulo,SP
452,452,1048,-23.547634911449112,-46.641159240637045,sao paulo,SP
453,453,1006,-23.5495063030758,-46.63622549584506,sao paulo,SP
454,454,1042,-23.54489962363675,-46.64027609449485,sao paulo,SP
455,455,1041,-23.544598893415696,-46.63915216818633,sao paulo,SP
456,456,1021,-23.539256999999992,-46.63208150389514,sao paulo,SP
457,457,1004,-23.54939361948181,-46.634950659876445,sao paulo,SP
458,458,1017,-23.548851827918533,-46.63120714847948,sao paulo,SP
459,459,1006,-23.5504842536788,-46.63570293588782,sao paulo,SP
460,460,1048,-23.547555944197693,-46.64073632445609,sao paulo,SP
461,461,1046,-23.54675842186512,-46.64577102790114,sao paulo,SP
462,462,1026,-23.539439503750906,-46.63306386663973,sao paulo,SP
463,463,1011,-23.546690486964888,-46.6354469588072,são paulo,SP
464,464,1009,-23.54693540437998,-46.63658792659698,sao paulo,SP
465,465,1042,-23.54504537246811,-46.640187927145234,são paulo,SP
466,466,1026,-23.53984025062037,-46.6302639919499,sao paulo,SP
467,467,1036,-23.541700023861782,-46.64131782056096,sao paulo,SP
468,468,1020,-23.552482452132203,-46.62938955675458,sao paulo,SP
469,469,1007,-23.550392524842728,-46.63730164071784,sao paulo,SP
470,470,1050,-23.54891736303305,-46.642520665704815,são paulo,SP
471,471,1013,-23.546420999999995,-46.63436151110851,sao paulo,SP
472,472,1023,-23.541081532632955,-46.63084531784219,são paulo,SP
473,473,1040,-23.540111706359266,-46.63701681043339,sao paulo,SP
474,474,1020,-23.55221844546711,-46.62813104954122,sao paulo,SP
475,475,1046,-23.54535489177092,-46.64401432180168,são paulo,SP
476,476,1042,-23.54505164917197,-46.64007245239201,sao paulo,SP
477,477,1036,-23.54045127670386,-46.64357021994927,sao paulo,SP
478,478,1003,-23.5490832616594,-46.63486400979368,são paulo,SP
479,479,1041,-23.54320753981771,-46.64090617831388,são paulo,SP
480,480,1020,-23.55140820483005,-46.62918062378098,sao paulo,SP
481,481,1027,-23.537909232298507,-46.632375550233725,sao paulo,SP
482,482,1019,-23.551500510127543,-46.63131236649549,sao paulo,SP
483,483,1042,-23.5448295725663,-46.640353568959625,sao paulo,SP
484,484,1050,-23.549773516504185,-46.64559900666509,são paulo,SP
485,485,1038,-23.545100693029053,-46.64157805482135,sao paulo,SP
486,486,1021,-23.544184662502165,-46.63264375243805,sao paulo,SP
487,487,1004,-23.549534948092827,-46.63430666833054,sao paulo,SP
488,488,1010,-23.54651967554392,-46.63537497475324,sao paulo,SP
489,489,1032,-23.53701970912921,-46.63435857175824,sao paulo,SP
490,490,1046,-23.54608112703553,-46.64482029837157,sao paulo,SP
491,491,1020,-23.55254746378896,-46.63038052553523,sao paulo,SP
492,492,1032,-23.5398418758395,-46.63514797691531,sao paulo,SP
493,493,1046,-23.546817419095163,-46.64537999999999,sao paulo,SP
494,494,1012,-23.54711929087078,-46.63488111172018,sao paulo,SP
495,495,1010,-23.54536151393884,-46.6346895341229,sao paulo,SP
496,496,1047,-23.54561984263372,-46.640326243407,sao paulo,SP
497,497,1031,-23.544207,-46.63628100000001,sao paulo,SP
498,498,1024,-23.541389521053937,-46.62989908781218,são paulo,SP
499,499,1020,-23.55223547100232,-46.6284406588955,sao paulo,SP
500,500,1003,-23.5489755545329,-46.63532199708581,sao paulo,SP
501,501,1047,-23.546444292515563,-46.6416031999826,sao paulo,SP
502,502,1027,-23.538670334439413,-46.62934557285476,sao paulo,SP
503,503,1050,-23.549847516244395,-46.64562246058632,sao paulo,SP
504,504,1050,-23.548722622251763,-46.64376241424774,sao paulo,SP
505,505,1050,-23.548722622251763,-46.64376241424774,sao paulo,SP
506,506,1020,-23.55223547100232,-46.6284406588955,sao paulo,SP
507,507,1004,-23.54918138051819,-46.63482185844542,sao paulo,SP
508,508,1042,-23.545394591176624,-46.63971870122335,sao paulo,SP
509,509,1048,-23.5469081312828,-46.63939590146579,sao paulo,SP
510,510,1046,-23.545368575913177,-46.64318283002467,sao paulo,SP
511,511,1049,-23.54530659310986,-46.636994571065735,sao paulo,SP
512,512,1020,-23.55223547100232,-46.6284406588955,sao paulo,SP
513,513,1037,-23.54562128115268,-46.63929204800168,sao paulo,SP
514,514,1002,-23.548551065785627,-46.63507239078997,sao paulo,SP
515,515,1009,-23.54569153926945,-46.635866061486446,sao paulo,SP
516,516,1002,-23.54813706578562,-46.63590489078997,sao paulo,SP
517,517,1042,-23.545394591176624,-46.63971870122335,sao paulo,SP
518,518,1017,-23.55001091199737,-46.63116636914989,sao paulo,SP
519,519,1001,-23.551336655288804,-46.63402699777831,sao paulo,SP
520,520,1042,-23.54487359810152,-46.64030309449483,são paulo,SP
521,521,1050,-23.54985418067981,-46.643139396906825,sao paulo,SP
522,522,1013,-23.54723527477061,-46.63421063390853,sao paulo,SP
523,523,1033,-23.53801069386577,-46.63601039162669,sao paulo,SP
524,524,1003,-23.548960477927228,-46.63617216180967,sao paulo,SP
525,525,1010,-23.54565700582837,-46.63457024562871,sao paulo,SP
526,526,1007,-23.550776601448405,-46.63639141479597,sao paulo,SP
527,527,1020,-23.551192393559933,-46.62828994310116,sao paulo,SP
528,528,1029,-23.540886,-46.632850485573286,sao paulo,SP
529,529,1023,-23.541866885913883,-46.631416656818026,sao paulo,SP
530,530,1036,-23.543961695799023,-46.63725596557798,sao paulo,SP
531,531,1032,-23.54159273604942,-46.63525058950317,sao paulo,SP
532,532,1042,-23.54405175852623,-46.641353894108185,sao paulo,SP
533,533,1037,-23.54580760698832,-46.63960229254423,sao paulo,SP
534,534,1016,-23.549283671100515,-46.63148490091751,sao paulo,SP
535,535,1048,-23.547052131282804,-46.639477959749584,são paulo,SP
536,536,1025,-23.54040852242101,-46.63149317466289,são paulo,SP
537,537,1008,-23.54481303802871,-46.63517842186512,sao paulo,SP
538,538,1042,-23.545949119754194,-46.64038040172743,sao paulo,SP
539,539,1004,-23.54918138051819,-46.63482185844542,sao paulo,SP
540,540,1030,-23.53652807216227,-46.63302310545912,sao paulo,SP
541,541,1021,-23.54516769470249,-46.63224867958328,sao paulo,SP
542,542,1014,-23.545948945322863,-46.63350149901904,sao paulo,SP
543,543,1047,-23.546444292515563,-46.6416031999826,são paulo,SP
544,544,1050,-23.548470601708207,-46.64047556564139,sao paulo,SP
545,545,1030,-23.54365790536092,-46.6335452993249,são paulo,SP
546,546,1015,-23.54956898779498,-46.62908488080666,sao paulo,SP
547,547,1014,-23.54636265277865,-46.63367640091752,sao paulo,SP
548,548,1042,-23.543774559813013,-46.64177212614691,sao paulo,SP
549,549,1004,-23.55046690313923,-46.63523313973692,sao paulo,SP
550,550,1030,-23.53652807216227,-46.63302310545912,são paulo,SP
551,551,1033,-23.54294999999996,-46.63529999999997,sao paulo,SP
552,552,1020,-23.55253336164808,-46.62960898251487,sao paulo,SP
553,553,1030,-23.53652807216227,-46.63302310545912,sao paulo,SP
554,554,1020,-23.551854317790983,-46.62920011656761,sao paulo,SP
555,555,1028,-23.536250716631045,-46.63202803358529,sao paulo,SP
556,556,1020,-23.5523765589763,-46.62929189217496,sao paulo,SP
557,557,1046,-23.54639669248079,-46.64305934055624,sao paulo,SP
558,558,1036,-23.543825637515205,-46.637489965577984,sao paulo,SP
559,559,1048,-23.547052131282804,-46.639477959749584,sao paulo,SP
560,560,1027,-23.537946206763287,-46.63220455023373,sao paulo,SP
561,561,1021,-23.544870139332875,-46.6323768953776,sao paulo,SP
562,562,1033,-23.54032130474925,-46.636394815973325,são paulo,SP
563,563,1020,-23.55253336164808,-46.62960898251487,sao paulo,SP
564,564,1007,-23.55092535858965,-46.63591116180967,sao paulo,SP
565,565,1031,-23.542520789115148,-46.63533516134283,sao paulo,SP
566,566,1036,-23.541700023861782,-46.64131782056096,sao paulo,SP
567,567,1046,-23.54532011933758,-46.64406863434122,sao paulo,SP
568,568,1035,-23.54098377450212,-46.642568531063326,sao paulo,SP
569,569,1036,-23.54282808353057,-46.63939930668248,sao paulo,SP
570,570,1045,-23.54275397723474,-46.64148202608349,sao paulo,SP
571,571,1019,-23.551500510127543,-46.63131236649549,são paulo,SP
572,572,1050,-23.548470601708207,-46.64047556564139,sao paulo,SP
573,573,1046,-23.5463617507646,-46.64307284055626,sao paulo,SP
574,574,1012,-23.54711929087078,-46.63488111172018,sao paulo,SP
575,575,1001,-23.549779299469115,-46.6339571183853,são paulo,SP
576,576,1031,-23.542520789115148,-46.63533516134283,sao paulo,SP
577,577,1014,-23.54533828642738,-46.63358224756194,sao paulo,SP
578,578,1026,-23.54001724395527,-46.62974091312255,sao paulo,SP
579,579,1021,-23.54091423619365,-46.63213975243804,sao paulo,SP
580,580,1041,-23.544598893415696,-46.63915216818633,sao paulo,SP
581,581,1005,-23.54977002637195,-46.63583891548848,sao paulo,SP
582,582,1021,-23.544184662502165,-46.63264375243805,são paulo,SP
583,583,1001,-23.551336655288804,-46.63402699777831,sao paulo,SP
584,584,1005,-23.549980033585307,-46.63476783166945,são paulo,SP
585,585,1045,-23.541794423538555,-46.64277789439665,sao paulo,SP
586,586,1048,-23.54700615681801,-46.639455459749584,são paulo,SP
587,587,1049,-23.547378373853096,-46.63881261379765,sao paulo,SP
588,588,1022,-23.5444976297536,-46.631461751457095,sao paulo,SP
589,589,1047,-23.54627311241268,-46.64122516971552,sao paulo,SP
590,590,1050,-23.548723167349607,-46.64160299584504,sao paulo,SP
591,591,1023,-23.54295924785041,-46.631904601159945,sao paulo,SP
592,592,1014,-23.54533828642738,-46.63358224756194,sao paulo,SP
593,593,1020,-23.551854317790983,-46.62920011656761,sao paulo,SP
594,594,1028,-23.534879478157738,-46.639559272120486,sao paulo,SP
595,595,1046,-23.54510615208616,-46.64381018541167,são paulo,SP
596,596,1001,-23.55049770690752,-46.63433817805407,sao paulo,SP
597,597,1003,-23.54904445268046,-46.63518261226844,sao paulo,SP
598,598,1035,-23.54098377450212,-46.642568531063326,sao paulo,SP
599,599,1013,-23.547325128224376,-46.63418378613892,sao paulo,SP
600,600,1026,-23.53984025062037,-46.6302639919499,sao paulo,SP
601,601,1027,-23.537706024150243,-46.63034353621102,são paulo,SP
602,602,1030,-23.54296140605341,-46.63319578183975,sao paulo,SP
603,603,1041,-23.54349553981771,-46.64052367831388,sao paulo,SP
604,604,1050,-23.54891736303305,-46.642520665704815,são paulo,SP
605,605,1046,-23.54608112703553,-46.64482029837157,sao paulo,SP
606,606,1011,-23.546690486964888,-46.6354469588072,sao paulo,SP
607,607,1046,-23.54588427921401,-46.64316319124004,sao paulo,SP
608,608,1001,-23.550263371631395,-46.63419639384839,são paulo,SP
609,609,1032,-23.541381136274456,-46.63552281556929,sao paulo,SP
610,610,1022,-23.544310431040376,-46.632278959893824,sao paulo,SP
611,611,1043,-23.54673076103639,-46.64072388787578,sao paulo,SP
612,612,1046,-23.545165891770928,-46.643785796266464,sao paulo,SP
613,613,1014,-23.546065945322862,-46.63347449901905,são paulo,SP
614,614,1022,-23.544280236741912,-46.63081904801204,sao paulo,SP
615,615,1017,-23.54981334999131,-46.63035027254893,são paulo,SP
616,616,1039,-23.5417538351319,-46.63976074078128,sao paulo,SP
617,617,1009,-23.54693540437998,-46.63658792659698,são paulo,SP
618,618,1016,-23.54942699475266,-46.631921331563774,sao paulo,SP
619,619,1012,-23.54663965084541,-46.63496394656362,sao paulo,SP
620,620,1046,-23.545368575913177,-46.64318283002467,sao paulo,SP
621,621,1020,-23.552495528997667,-46.63206,sao paulo,SP
622,622,1020,-23.552495528997667,-46.63206,sao paulo,SP
623,623,1019,-23.551387491805688,-46.63143237370885,sao paulo,SP
624,624,1048,-23.546717843181977,-46.63935658410748,sao paulo,SP
625,625,1032,-23.54246023535693,-46.63618792951116,sao paulo,SP
626,626,1011,-23.546690486964888,-46.6354469588072,sao paulo,SP
627,627,1046,-23.546817419095163,-46.64537999999999,sao paulo,SP
628,628,1050,-23.54985418067981,-46.643139396906825,sao paulo,SP
629,629,1039,-23.539819023861785,-46.63696720497428,sao paulo,SP
630,630,1033,-23.54294999999996,-46.63529999999997,sao paulo,SP
631,631,1009,-23.549074826533555,-46.63756198557327,sao paulo,SP
632,632,1019,-23.5515057171793,-46.63111196142304,sao paulo,SP
633,633,1032,-23.54159273604942,-46.63525058950317,sao paulo,SP
634,634,1014,-23.54636265277865,-46.63367640091752,sao paulo,SP
635,635,1009,-23.54634051373424,-46.63623850320264,são paulo,SP
636,636,1012,-23.54894598518944,-46.63467113292871,sao paulo,SP
637,637,1011,-23.546690486964888,-46.6354469588072,sao paulo,SP
638,638,1032,-23.540742303912527,-46.63557063864037,são paulo,SP
639,639,1001,-23.55049770690752,-46.63433817805407,sao paulo,SP
640,640,1033,-23.540159399936574,-46.63548454731953,sao paulo,SP
641,641,1031,-23.542520789115148,-46.63533516134283,sao paulo,SP
642,642,1034,-23.542995562878023,-46.63757566934563,sao paulo,SP
643,643,1025,-23.53831532619036,-46.6271321114026,são paulo,SP
644,644,1027,-23.53778976963473,-46.63043882598531,sao paulo,SP
645,645,1031,-23.542222369409696,-46.63567165652957,sao paulo,SP
646,646,1023,-23.541866885913883,-46.631416656818026,são paulo,SP
647,647,1008,-23.54635748626577,-46.63617648958398,sao paulo,SP
648,648,1007,-23.551083240637045,-46.63570400444339,sao paulo,SP
649,649,1020,-23.551854317790983,-46.62920011656761,sao paulo,SP
650,650,1046,-23.546817419095163,-46.64537999999999,sao paulo,SP
651,651,1017,-23.54981334999131,-46.63035027254893,sao paulo,SP
652,652,1050,-23.54874766250217,-46.64239136704376,sao paulo,SP
653,653,1028,-23.5364247238444,-46.63138992423106,sao paulo,SP
654,654,1035,-23.542765908036525,-46.63961343105309,sao paulo,SP
655,655,1050,-23.54857284791384,-46.64350528183976,sao paulo,SP
656,656,1046,-23.54535489177092,-46.64401432180168,sao paulo,SP
657,657,1023,-23.543690196779963,-46.63209105926476,sao paulo,SP
658,658,1044,-23.544475407986656,-46.64244051581169,sao paulo,SP
659,659,1005,-23.54875839078997,-46.6384109454671,sao paulo,SP
660,660,1007,-23.550357583126537,-46.63738264071787,sao paulo,SP
661,661,1049,-23.547765310577624,-46.64021604302036,sao paulo,SP
662,662,1027,-23.53854376770149,-46.63006039148245,sao paulo,SP
663,663,1004,-23.549534948092827,-46.63430666833054,sao paulo,SP
664,664,1023,-23.541777387183288,-46.63065304010618,sao paulo,SP
665,665,1050,-23.55073674632121,-46.64337116570483,sao paulo,SP
666,666,1005,-23.54875839078997,-46.6384109454671,sao paulo,SP
667,667,1014,-23.546128054677126,-46.63353151540766,sao paulo,SP
668,668,1015,-23.54797349999999,-46.6334685,sao paulo,SP
669,669,1035,-23.54098377450212,-46.642568531063326,são paulo,SP
670,670,1034,-23.542391912574285,-46.63652250098094,sao paulo,SP
671,671,1023,-23.54304024785041,-46.63192260115993,sao paulo,SP
672,672,1035,-23.540983825979165,-46.64256855760085,sao paulo,SP
673,673,1012,-23.548016567026384,-46.63455347209884,sao paulo,SP
674,674,1047,-23.54627311241268,-46.64122516971552,sao paulo,SP
675,675,1046,-23.54608112703553,-46.64482029837157,sao paulo,SP
676,676,1031,-23.542520789115148,-46.63533516134283,sao paulo,SP
677,677,1037,-23.54586691428615,-46.639685399390586,sao paulo,SP
678,678,1002,-23.548551065785627,-46.63507239078997,sao paulo,SP
679,679,1034,-23.54214394725612,-46.63745558840666,sao paulo,SP
680,680,1031,-23.542520789115148,-46.63533516134283,sao paulo,SP
681,681,1046,-23.54639669248079,-46.64305934055624,sao paulo,SP
682,682,1036,-23.54282808353057,-46.63939930668248,sao paulo,SP
683,683,1028,-23.536027749379617,-46.632878533585306,sao paulo,SP
684,684,1027,-23.538560793236705,-46.62998839148246,sao paulo,SP
685,685,1028,-23.5364247238444,-46.63138992423106,são paulo,SP
686,686,1014,-23.54533828642738,-46.63358224756194,sao paulo,SP
687,687,1046,-23.54711381127012,-46.64569331848347,sao paulo,SP
688,688,1018,-23.550218647763327,-46.63188,sao paulo,SP
689,689,1046,-23.54638197224308,-46.642893706619056,sao paulo,SP
