,Seller_id,Seller_zipcode_prefix,Seller_city,Seller_state
2474,SELLER_2474,87050,maringa,PR
2475,SELLER_2475,85815,cascavel,PR
2476,SELLER_2476,85960,marechal candido rondon,PA
2477,SELLER_2477,13471,americana,SP
2478,SELLER_2478,14405,franca,SP
2479,SELLER_2479,5004,sao paulo,SP
2480,SELLER_2480,6711,cotia,SP
2481,SELLER_2481,83321,pinhais,SP
2482,SELLER_2482,87015,maringa,PR
2483,SELLER_2483,86060,londrina,PR
2484,SELLER_2484,84600,uniao da vitoria,PR
2485,SELLER_2485,7180,guarulhos,SP
2486,SELLER_2486,13030,campinas,SP
2487,SELLER_2487,13920,pedreira,SP
2488,SELLER_2488,13205,jundiai,SP
2489,SELLER_2489,9891,sao bernardo do campo,SP
2490,SELLER_2490,11010,santos,SP
2491,SELLER_2491,19830,echapora,SP
2492,SELLER_2492,38183,araxa,MG
2493,SELLER_2493,15505,votuporanga,SP
2494,SELLER_2494,11015,santos,SP
2495,SELLER_2495,89460,canoinhas,SC
2496,SELLER_2496,21040,rio de janeiro,RJ
2497,SELLER_2497,14110,ribeirao preto,SP
2498,SELLER_2498,95840,triunfo,RS
2499,SELLER_2499,29166,serra,ES
2500,SELLER_2500,96816,santa cruz do sul,RS
2501,SELLER_2501,4461,sao paulo,SP
2502,SELLER_2502,14940,ibitinga,SP
2503,SELLER_2503,2265,sao paulo,SP
2504,SELLER_2504,6080,osasco,SP
2505,SELLER_2505,6286,osasco,SP
2506,SELLER_2506,80240,curitiba,PR
2507,SELLER_2507,82300,curitiba,PR
2508,SELLER_2508,5849,sao paulo,SP
2509,SELLER_2509,23092,rio de janeiro,RJ
2510,SELLER_2510,15802,catanduva,SP
2511,SELLER_2511,3702,sao paulo,SP
2512,SELLER_2512,8577,itaquaquecetuba,SP
2513,SELLER_2513,86690,colorado,PR
2514,SELLER_2514,88220,itapema,SC
2515,SELLER_2515,88352,brusque,SC
2516,SELLER_2516,4208,sao paulo,SP
2517,SELLER_2517,28950,armacao dos buzios,RJ
2518,SELLER_2518,89208,joinville,SC
2519,SELLER_2519,3319,sao paulo,SP
2520,SELLER_2520,5624,sao paulo,SP
2521,SELLER_2521,87045,maringa,PR
2522,SELLER_2522,59020,natal,RN
2523,SELLER_2523,6192,osasco,SP
2524,SELLER_2524,87043,maringa,PR
2525,SELLER_2525,2350,sao paulo,SP
2526,SELLER_2526,19029,presidente prudente,SP
2527,SELLER_2527,17209,jau,SP
2528,SELLER_2528,85880,itaipulandia,PR
2529,SELLER_2529,37540,santa rita do sapucai,MG
2530,SELLER_2530,95012,caxias do sul,RS
2531,SELLER_2531,2040,sao paulo,SP
2532,SELLER_2532,80620,curitiba,PR
2533,SELLER_2533,70719,brasilia,DF
2534,SELLER_2534,3168,sao paulo,SP
2535,SELLER_2535,3476,sao paulo,SP
2536,SELLER_2536,12940,atibaia,SP
2537,SELLER_2537,93800,sapiranga,RS
2538,SELLER_2538,83020,sao jose dos pinhais,PR
2539,SELLER_2539,83833,fazenda rio grande,PR
2540,SELLER_2540,74333,goiania,GO
2541,SELLER_2541,13324,salto,SP
2542,SELLER_2542,3138,sao paulo,SP
2543,SELLER_2543,1201,sao paulo,SP
2544,SELLER_2544,30882,belo horizonte,MG
2545,SELLER_2545,5468,sao paulo,SP
2546,SELLER_2546,9961,diadema,SP
2547,SELLER_2547,1026,sao paulo,SP
2548,SELLER_2548,4243,sao paulo,SP
2549,SELLER_2549,92120,canoas,RS
2550,SELLER_2550,87702,paranavai,PR
2551,SELLER_2551,38400,uberlandia,MG
2552,SELLER_2552,14055,ribeirao preto,SP
2553,SELLER_2553,6506,santana de parnaiba,SP
2554,SELLER_2554,71931,brasilia,DF
2555,SELLER_2555,31365,belo horizonte,MG
2556,SELLER_2556,94810,alvorada,RS
2557,SELLER_2557,20091,rio de janeiro,RJ
2558,SELLER_2558,4131,sao paulo,SP
2559,SELLER_2559,1212,sao paulo,SP
2560,SELLER_2560,18270,tatui,SP
2561,SELLER_2561,11900,registro,SP
2562,SELLER_2562,13474,americana,SP
2563,SELLER_2563,4733,sao paulo,SP
2564,SELLER_2564,3165,sao paulo,SP
2565,SELLER_2565,18950,ipaussu,SP
2566,SELLER_2566,86010,londrina,PR
2567,SELLER_2567,1208,sao paulo,SP
2568,SELLER_2568,36325,tiradentes,MG
2569,SELLER_2569,75901,rio verde,GO
2570,SELLER_2570,25900,mage,RJ
2571,SELLER_2571,75124,anapolis,GO
2572,SELLER_2572,3565,sao paulo,SP
2573,SELLER_2573,4696,sao paulo,SP
2574,SELLER_2574,1309,sao paulo,SP
2575,SELLER_2575,6764,tabao da serra,SP
2576,SELLER_2576,3908,sao paulo,SP
2577,SELLER_2577,70856,brasilia,DF
2578,SELLER_2578,3641,sao paulo,SP
2579,SELLER_2579,31980,belo horizonte,MG
2580,SELLER_2580,1310,sao paulo,SP
2581,SELLER_2581,3445,sao paulo,SP
2582,SELLER_2582,5417,sao paulo,SP
2583,SELLER_2583,9951,diadema,SP
2584,SELLER_2584,84172,castro,PR
2585,SELLER_2585,90520,porto alegre,RS
2586,SELLER_2586,2281,sao paulo,SP
2587,SELLER_2587,3279,sao paulo,SP
2588,SELLER_2588,16306,penapolis,SP
2589,SELLER_2589,5104,sao paulo,SP
2590,SELLER_2590,87114,sarandi,PR
2591,SELLER_2591,6760,sao paulo,SP
2592,SELLER_2592,12327,jacarei,SP
2593,SELLER_2593,12230,sao jose dos campos,SP
2594,SELLER_2594,88308,itajai,SC
2595,SELLER_2595,8072,sao paulo,SP
2596,SELLER_2596,18590,bofete,SP
2597,SELLER_2597,9080,santo andre,SP
2598,SELLER_2598,2336,sao paulo,SP
2599,SELLER_2599,21825,rio de janeiro,RJ
2600,SELLER_2600,14096,ribeirao preto,SP
2601,SELLER_2601,8070,sao paulo,SP
2602,SELLER_2602,9171,santo andre,SP
2603,SELLER_2603,17510,marilia,SP
2604,SELLER_2604,20551,rio de janeiro,RJ
2605,SELLER_2605,15013,sao jose do rio preto,SP
2606,SELLER_2606,4607,sao paulo,SP
2607,SELLER_2607,7097,guarulhos,SP
2608,SELLER_2608,7791,cajamar,SP
2609,SELLER_2609,18111,votorantim,SP
2610,SELLER_2610,95180,farroupilha,RS
2611,SELLER_2611,6716,cotia,SP
2612,SELLER_2612,13901,amparo,SP
2613,SELLER_2613,37443,baependi,MG
2614,SELLER_2614,29056,vitoria,ES
2615,SELLER_2615,75650,morrinhos,GO
2616,SELLER_2616,8541,ferraz de vasconcelos,SP
2617,SELLER_2617,9010,santo andre,SP
2618,SELLER_2618,9780,sao bernardo do campo,SP
2619,SELLER_2619,5051,sao paulo,SP
2620,SELLER_2620,2522,sao paulo,SP
2621,SELLER_2621,5879,sao paulo,SP
2622,SELLER_2622,86702,arapongas,PR
2623,SELLER_2623,28615,nova friburgo,RJ
2624,SELLER_2624,18136,sao roque,SP
2625,SELLER_2625,4007,sao paulo - sp,SP
2626,SELLER_2626,74150,goiania,GO
2627,SELLER_2627,8215,sao paulo,SP
2628,SELLER_2628,15131,mirassol,SP
2629,SELLER_2629,88960,sombrio,SC
2630,SELLER_2630,80620,curitiba,PR
2631,SELLER_2631,29100,vila velha,ES
2632,SELLER_2632,8275,sao paulo,SP
2633,SELLER_2633,24900,marica,RJ
2634,SELLER_2634,22240,rio de janeiro,RJ
2635,SELLER_2635,24310,niteroi,RJ
2636,SELLER_2636,14402,franca,SP
2637,SELLER_2637,36407,conselheiro lafaiete,MG
2638,SELLER_2638,85812,cascavel,PR
2639,SELLER_2639,87015,maringa,PR
2640,SELLER_2640,86010,londrina,PR
2641,SELLER_2641,85816,cascavel,PR
2642,SELLER_2642,76330,jaragua,GO
2643,SELLER_2643,13250,itatiba,SP
2644,SELLER_2644,4795,sao paulo,SP
2645,SELLER_2645,81530,curitiba,PR
2646,SELLER_2646,16200,birigui,SP
2647,SELLER_2647,81630,curitiba,PR
2648,SELLER_2648,89228,joinville,SC
2649,SELLER_2649,1026,sao paulo,SP
2650,SELLER_2650,13905,amparo,SP
2651,SELLER_2651,13211,jundiai,SP
2652,SELLER_2652,14940,ibitinga,SP
2653,SELLER_2653,9560,sao caetano do sul,SP
2654,SELLER_2654,35044,governador valadares,MG
2655,SELLER_2655,15170,tanabi,SP
2656,SELLER_2656,33936,ribeirao das neves,MG
2657,SELLER_2657,9321,maua,SP
2658,SELLER_2658,13845,mogi guacu,SP
2659,SELLER_2659,71551,brasilia,DF
2660,SELLER_2660,2969,sao paulo,SP
2661,SELLER_2661,22793,"rio de janeiro, rio de janeiro, brasil",RJ
2662,SELLER_2662,31842,belo horizonte,MG
2663,SELLER_2663,4705,sao paulo,SP
2664,SELLER_2664,31910,belo horizonte,MG
2665,SELLER_2665,20710,rio de janeiro,RJ
2666,SELLER_2666,89041,blumenau,SC
2667,SELLER_2667,37550,pouso alegre,MG
2668,SELLER_2668,8820,mogi das cruzes,SP
2669,SELLER_2669,14940,ibitinga,SP
2670,SELLER_2670,3211,sao paulo,SP
2671,SELLER_2671,4360,sao paulo,SP
2672,SELLER_2672,3064,sao paulo,SP
2673,SELLER_2673,17512,marilia,SP
2674,SELLER_2674,6453,barueri,SP
2675,SELLER_2675,88316,itajai,SC
2676,SELLER_2676,13920,pedreira,SP
2677,SELLER_2677,35180,timoteo,MG
2678,SELLER_2678,8810,mogi das cruzes,SP
2679,SELLER_2679,3937,sao paulo,SP
2680,SELLER_2680,3340,sao paulo,SP
2681,SELLER_2681,3437,sao paulo,SP
2682,SELLER_2682,29480,muqui,ES
2683,SELLER_2683,89255,jaragua do sul,SC
2684,SELLER_2684,36010,juiz de fora,MG
2685,SELLER_2685,3679,sao paulo,SP
2686,SELLER_2686,12306,jacarei / sao paulo,SP
2687,SELLER_2687,8615,suzano,SP
2688,SELLER_2688,12512,guaratingueta,SP
2689,SELLER_2689,4281,sao paulo,SP
2690,SELLER_2690,13710,tambau,SP
2691,SELLER_2691,13601,araras,SP
2692,SELLER_2692,13720,sao jose do rio pardo,SP
2693,SELLER_2693,38022,uberaba,MG
2694,SELLER_2694,20521,rio de janeiro,RJ
2695,SELLER_2695,84500,irati,PR
2696,SELLER_2696,14085,riberao preto,SP
2697,SELLER_2697,86600,rolandia,PR
2698,SELLER_2698,37708,pocos de caldas,MG
2699,SELLER_2699,52011,recife,PE
2700,SELLER_2700,88063,florianopolis,SC
2701,SELLER_2701,13253,itatiba,SP
2702,SELLER_2702,90630,porto alegre,RS
2703,SELLER_2703,4041,sao paulo,SP
2704,SELLER_2704,89136,rodeio,SC
2705,SELLER_2705,19020,presidente prudente,SP
2706,SELLER_2706,31160,belo horizonte,SP
2707,SELLER_2707,26510,nilopolis,RJ
2708,SELLER_2708,20020,rio de janeiro,RJ
2709,SELLER_2709,39400,montes claros,MG
2710,SELLER_2710,93032,sao leopoldo,RS
2711,SELLER_2711,12327,jacarei,SP
2712,SELLER_2712,9981,diadema,SP
2713,SELLER_2713,13600,sao paulo,SP
2714,SELLER_2714,71065,brasilia,DF
2715,SELLER_2715,41342,salvador,BA
2716,SELLER_2716,22793,rio de janeiro,RJ
2717,SELLER_2717,87045,maringa,PR
2718,SELLER_2718,3121,sao paulo,SP
2719,SELLER_2719,73813,formosa,GO
2720,SELLER_2720,25561,sao joao de meriti,RJ
2721,SELLER_2721,74930,aparecida de goiania,GO
2722,SELLER_2722,3029,sao paulo,SP
2723,SELLER_2723,3572,sao paulo,SP
2724,SELLER_2724,37590,jacutinga,MG
2725,SELLER_2725,89036,blumenau,SC
2726,SELLER_2726,24020,niteroi,RJ
2727,SELLER_2727,4771,sao paulo,SP
2728,SELLER_2728,14025,ribeirao preto,SP
2729,SELLER_2729,38405,uberlandia,MG
2730,SELLER_2730,2122,sao paulo,SP
2731,SELLER_2731,13273,valinhos,SP
2732,SELLER_2732,31310,belo horizonte,MG
2733,SELLER_2733,86360,bandeirantes,PR
2734,SELLER_2734,82900,curitiba,PR
2735,SELLER_2735,5734,sao paulo,SP
2736,SELLER_2736,20770,rio de janeiro,RJ
2737,SELLER_2737,15054,sao jose do rio preto,SP
2738,SELLER_2738,14940,ibitinga,SP
2739,SELLER_2739,2968,sao paulo,SP
2740,SELLER_2740,89082,indaial,SC
2741,SELLER_2741,86020,londrina,PR
2742,SELLER_2742,82200,curitiba,PR
2743,SELLER_2743,74835,goiania,GO
2744,SELLER_2744,13186,hortolandia,SP
2745,SELLER_2745,9550,sao caetano do sul,SP
2746,SELLER_2746,55602,vitoria de santo antao,PE
2747,SELLER_2747,13212,jundiai,SP
2748,SELLER_2748,31565,belo horizonte,MG
2749,SELLER_2749,14808,araraquara,SP
2750,SELLER_2750,85950,palotina,PR
2751,SELLER_2751,6852,itapecerica da serra,SP
2752,SELLER_2752,36401,conselheiro lafaiete,MG
2753,SELLER_2753,13613,leme,SP
2754,SELLER_2754,35530,claudio,MG
2755,SELLER_2755,1238,sao paulo,SP
2756,SELLER_2756,5713,sao paulo,SP
2757,SELLER_2757,5314,sao paulo,SP
2758,SELLER_2758,87111,sarandi,PR
2759,SELLER_2759,88137,palhoca,SC
2760,SELLER_2760,4650,sao paulo,SP
2761,SELLER_2761,96080,pelotas,RS
2762,SELLER_2762,12051,taubate,SP
