,Unnamed: 0,Order_id,Order_item_id,Product_id,Seller_id,Price,Freight_value
347,347,ORDER_51989,1,PRODUCT_03084,SELLER_1423,39.5,15.11
348,348,ORDER_60345,1,PRODUCT_03667,SELLER_0622,71.0,23.65
349,349,ORDER_02703,1,PRODUCT_17555,SELLER_2423,225.0,60.81
350,350,ORDER_40762,1,PRODUCT_24949,SELLER_1438,189.0,32.07
351,351,ORDER_85055,1,PRODUCT_23275,SELLER_0454,199.0,32.79
352,352,ORDER_20372,1,PRODUCT_02314,SELLER_0215,49.9,14.52
353,353,ORDER_78138,1,PRODUCT_17143,SELLER_0340,45.0,35.67
354,354,ORDER_17620,1,PRODUCT_28733,SELLER_0604,149.0,14.77
355,355,ORDER_80523,1,PRODUCT_14106,SELLER_0046,51.6,9.34
356,356,ORDER_84367,1,PRODUCT_27755,SELLER_2465,146.9,19.72
357,357,ORDER_84304,1,PRODUCT_19114,SELLER_1706,79.9,9.71
358,358,ORDER_48337,1,PRODUCT_01318,SELLER_1182,11.9,16.79
359,359,ORDER_48337,2,PRODUCT_01318,SELLER_1182,11.9,16.79
360,360,ORDER_12160,1,PRODUCT_21261,SELLER_0533,19.99,10.96
361,361,ORDER_42463,1,PRODUCT_25858,SELLER_0923,7.9,16.11
362,362,ORDER_66613,1,PRODUCT_20660,SELLER_0340,29.5,20.84
363,363,ORDER_05015,1,PRODUCT_12944,SELLER_0671,18.25,17.6
364,364,ORDER_13524,1,PRODUCT_27913,SELLER_2380,142.0,8.02
365,365,ORDER_13452,1,PRODUCT_02022,SELLER_0103,179.99,26.1
366,366,ORDER_13452,2,PRODUCT_02022,SELLER_0103,179.99,26.1
367,367,ORDER_14423,1,PRODUCT_03855,SELLER_1380,299.0,10.29
368,368,ORDER_56479,1,PRODUCT_01953,SELLER_2234,126.99,18.14
369,369,ORDER_82198,1,PRODUCT_06675,SELLER_1453,49.89,8.72
370,370,ORDER_70255,1,PRODUCT_15335,SELLER_0544,8.0,11.85
371,371,ORDER_19333,1,PRODUCT_28635,SELLER_2194,84.0,10.9
372,372,ORDER_69725,1,PRODUCT_14011,SELLER_2423,78.0,15.85
373,373,ORDER_16067,1,PRODUCT_07834,SELLER_2541,89.9,26.71
374,374,ORDER_76672,1,PRODUCT_23179,SELLER_1786,165.0,28.53
375,375,ORDER_19891,1,PRODUCT_27830,SELLER_1264,199.0,20.12
376,376,ORDER_51032,1,PRODUCT_07296,SELLER_1935,79.9,28.96
377,377,ORDER_45086,1,PRODUCT_26432,SELLER_1826,122.99,9.06
378,378,ORDER_62415,1,PRODUCT_09097,SELLER_0489,139.9,15.15
379,379,ORDER_38431,1,PRODUCT_06679,SELLER_2387,27.99,8.72
380,380,ORDER_63671,1,PRODUCT_23422,SELLER_1501,22.0,34.15
381,381,ORDER_63671,2,PRODUCT_23422,SELLER_1501,22.0,34.15
382,382,ORDER_63671,3,PRODUCT_23422,SELLER_1501,22.0,34.15
383,383,ORDER_63671,4,PRODUCT_23422,SELLER_1501,22.0,34.15
384,384,ORDER_31983,1,PRODUCT_02979,SELLER_1407,42.0,14.12
385,385,ORDER_24266,1,PRODUCT_07552,SELLER_1822,27.9,16.79
386,386,ORDER_13807,1,PRODUCT_25181,SELLER_0489,279.9,20.65
387,387,ORDER_46109,1,PRODUCT_04116,SELLER_2347,14.9,15.23
388,388,ORDER_09471,1,PRODUCT_26712,SELLER_1159,104.0,15.48
389,389,ORDER_75519,1,PRODUCT_28697,SELLER_0417,49.0,17.67
390,390,ORDER_75519,2,PRODUCT_28697,SELLER_0417,49.0,17.67
391,391,ORDER_42468,1,PRODUCT_05557,SELLER_0246,59.9,14.51
392,392,ORDER_44880,1,PRODUCT_02978,SELLER_0910,110.0,18.65
393,393,ORDER_85846,1,PRODUCT_26433,SELLER_2330,79.0,18.43
394,394,ORDER_52546,1,PRODUCT_03374,SELLER_2732,39.9,14.1
395,395,ORDER_54841,1,PRODUCT_23836,SELLER_1603,249.0,13.24
396,396,ORDER_12053,1,PRODUCT_20120,SELLER_0805,379.0,79.94
397,397,ORDER_80172,1,PRODUCT_00952,SELLER_1647,33.9,13.82
398,398,ORDER_61221,1,PRODUCT_23920,SELLER_1900,208.1,43.49
399,399,ORDER_56701,1,PRODUCT_06220,SELLER_0369,593.36,98.13
400,400,ORDER_29331,1,PRODUCT_12265,SELLER_1430,52.5,19.34
401,401,ORDER_29331,2,PRODUCT_12265,SELLER_1430,52.5,19.34
402,402,ORDER_27638,1,PRODUCT_17524,SELLER_0440,66.0,78.63
403,403,ORDER_33714,1,PRODUCT_22546,SELLER_1156,127.48,16.81
404,404,ORDER_21492,1,PRODUCT_01711,SELLER_1729,122.99,63.11
405,405,ORDER_30445,1,PRODUCT_19208,SELLER_0790,49.0,15.44
406,406,ORDER_30445,2,PRODUCT_19208,SELLER_0790,49.0,15.44
407,407,ORDER_58674,1,PRODUCT_09051,SELLER_1599,29.99,7.87
408,408,ORDER_72145,1,PRODUCT_06633,SELLER_1696,59.9,24.7
409,409,ORDER_72145,2,PRODUCT_10880,SELLER_2125,62.0,24.7
410,410,ORDER_37091,1,PRODUCT_15271,SELLER_2296,102.0,10.13
411,411,ORDER_08603,1,PRODUCT_26572,SELLER_1117,27.9,15.1
412,412,ORDER_78675,1,PRODUCT_22654,SELLER_1647,196.0,11.98
413,413,ORDER_74344,1,PRODUCT_27931,SELLER_0879,389.0,22.63
414,414,ORDER_87611,1,PRODUCT_06878,SELLER_1753,119.99,16.47
415,415,ORDER_42264,1,PRODUCT_05089,SELLER_0881,27.99,14.1
416,416,ORDER_78366,1,PRODUCT_27480,SELLER_2322,88.9,16.06
417,417,ORDER_79299,1,PRODUCT_29133,SELLER_0389,899.0,21.2
418,418,ORDER_83433,1,PRODUCT_24133,SELLER_1834,120.0,17.28
419,419,ORDER_21852,1,PRODUCT_22406,SELLER_2634,279.99,16.72
420,420,ORDER_23850,1,PRODUCT_19858,SELLER_0879,59.0,15.16
421,421,ORDER_00476,1,PRODUCT_21371,SELLER_2696,243.37,53.83
422,422,ORDER_80092,1,PRODUCT_13858,SELLER_0971,249.48,16.5
423,423,ORDER_16443,1,PRODUCT_16695,SELLER_2423,35.0,19.32
424,424,ORDER_16443,2,PRODUCT_16695,SELLER_2423,35.0,19.32
425,425,ORDER_29516,1,PRODUCT_00703,SELLER_0214,99.9,0.0
426,426,ORDER_02597,1,PRODUCT_21406,SELLER_0245,14.99,8.29
427,427,ORDER_07403,1,PRODUCT_21558,SELLER_1886,109.73,16.53
428,428,ORDER_74768,1,PRODUCT_23210,SELLER_0290,9.0,14.1
429,429,ORDER_77755,1,PRODUCT_23743,SELLER_0042,239.0,19.25
430,430,ORDER_87605,1,PRODUCT_24029,SELLER_1260,13.99,16.11
431,431,ORDER_42879,1,PRODUCT_19089,SELLER_0514,29.99,16.79
432,432,ORDER_23880,1,PRODUCT_02644,SELLER_2104,189.99,27.41
433,433,ORDER_64574,1,PRODUCT_17289,SELLER_0713,55.0,15.83
434,434,ORDER_50563,1,PRODUCT_13959,SELLER_0642,58.99,15.29
435,435,ORDER_35889,1,PRODUCT_22557,SELLER_1091,99.9,17.18
436,436,ORDER_57955,1,PRODUCT_23026,SELLER_2075,107.9,18.56
437,437,ORDER_06764,1,PRODUCT_19459,SELLER_0417,53.9,33.93
438,438,ORDER_06764,2,PRODUCT_19459,SELLER_0417,53.9,33.93
439,439,ORDER_21857,1,PRODUCT_06538,SELLER_0417,49.9,12.48
440,440,ORDER_56087,1,PRODUCT_12917,SELLER_0502,185.81,17.06
441,441,ORDER_46136,1,PRODUCT_12518,SELLER_2373,501.9,17.26
442,442,ORDER_50735,1,PRODUCT_02469,SELLER_1730,97.9,16.94
443,443,ORDER_28717,1,PRODUCT_11242,SELLER_2186,15.32,18.0
444,444,ORDER_44616,1,PRODUCT_02475,SELLER_1886,45.9,12.65
445,445,ORDER_44616,2,PRODUCT_04691,SELLER_1886,45.9,12.71
446,446,ORDER_44616,3,PRODUCT_04120,SELLER_1886,45.9,12.71
447,447,ORDER_61388,1,PRODUCT_12522,SELLER_0417,53.9,0.0
448,448,ORDER_61388,2,PRODUCT_12522,SELLER_0417,53.9,0.0
449,449,ORDER_07393,1,PRODUCT_03748,SELLER_0574,21.99,15.1
450,450,ORDER_40856,1,PRODUCT_24820,SELLER_1016,83.9,28.99
451,451,ORDER_26645,1,PRODUCT_09354,SELLER_1198,49.99,8.88
452,452,ORDER_32655,1,PRODUCT_05469,SELLER_1897,50.0,15.1
453,453,ORDER_47374,1,PRODUCT_18303,SELLER_1951,61.2,11.15
454,454,ORDER_24830,1,PRODUCT_14287,SELLER_2374,81.9,15.32
455,455,ORDER_66836,1,PRODUCT_17152,SELLER_1678,79.9,12.9
456,456,ORDER_18244,1,PRODUCT_20282,SELLER_2656,27.99,14.08
457,457,ORDER_49886,1,PRODUCT_28252,SELLER_1350,1820.0,81.62
458,458,ORDER_22803,1,PRODUCT_11232,SELLER_0065,15.99,14.52
459,459,ORDER_74548,1,PRODUCT_21232,SELLER_2222,240.0,14.7
460,460,ORDER_70380,1,PRODUCT_28135,SELLER_2445,89.99,38.47
461,461,ORDER_12775,1,PRODUCT_03097,SELLER_1696,399.9,13.41
462,462,ORDER_00676,1,PRODUCT_03229,SELLER_1678,89.9,17.88
463,463,ORDER_00676,2,PRODUCT_07420,SELLER_1678,89.9,17.88
464,464,ORDER_06292,1,PRODUCT_03580,SELLER_2423,78.0,21.35
465,465,ORDER_13878,1,PRODUCT_01187,SELLER_0105,28.8,8.36
466,466,ORDER_28102,1,PRODUCT_13407,SELLER_0245,67.99,8.88
467,467,ORDER_40634,1,PRODUCT_06820,SELLER_0077,65.0,25.73
468,468,ORDER_55165,1,PRODUCT_19983,SELLER_1974,89.99,18.21
469,469,ORDER_71648,1,PRODUCT_25399,SELLER_1069,104.99,17.98
470,470,ORDER_70529,1,PRODUCT_21949,SELLER_2007,13.99,7.78
471,471,ORDER_31860,1,PRODUCT_05742,SELLER_1228,3.49,16.79
472,472,ORDER_31860,2,PRODUCT_05742,SELLER_1228,3.49,16.79
473,473,ORDER_46843,1,PRODUCT_07118,SELLER_2104,29.99,16.32
474,474,ORDER_02470,1,PRODUCT_18953,SELLER_2541,16.9,10.96
475,475,ORDER_57414,1,PRODUCT_00233,SELLER_2634,99.99,16.95
476,476,ORDER_49099,1,PRODUCT_04737,SELLER_2111,23.89,8.72
477,477,ORDER_66903,1,PRODUCT_28480,SELLER_0068,21.99,15.1
478,478,ORDER_05331,1,PRODUCT_25463,SELLER_2330,188.0,16.07
479,479,ORDER_48421,1,PRODUCT_03273,SELLER_1368,139.9,16.74
480,480,ORDER_11998,1,PRODUCT_09051,SELLER_1599,28.49,18.23
481,481,ORDER_67677,1,PRODUCT_20906,SELLER_1132,154.91,46.67
482,482,ORDER_67677,2,PRODUCT_20906,SELLER_1132,154.91,46.67
483,483,ORDER_10153,1,PRODUCT_17252,SELLER_1974,99.99,11.9
484,484,ORDER_85674,1,PRODUCT_14425,SELLER_2130,27.9,3.81
485,485,ORDER_85674,2,PRODUCT_19082,SELLER_0199,21.33,25.39
486,486,ORDER_82326,1,PRODUCT_00148,SELLER_0697,54.9,23.31
487,487,ORDER_82326,2,PRODUCT_00148,SELLER_0697,54.9,23.31
488,488,ORDER_82326,3,PRODUCT_00148,SELLER_0697,54.9,23.31
489,489,ORDER_82326,4,PRODUCT_00148,SELLER_0697,54.9,23.31
490,490,ORDER_53239,1,PRODUCT_24782,SELLER_2738,127.45,23.69
491,491,ORDER_81808,1,PRODUCT_18252,SELLER_1049,29.0,8.88
492,492,ORDER_53599,1,PRODUCT_13648,SELLER_1642,19.9,18.24
493,493,ORDER_80312,1,PRODUCT_18351,SELLER_0467,119.9,15.72
494,494,ORDER_78610,1,PRODUCT_13554,SELLER_1647,30.0,12.69
495,495,ORDER_78610,2,PRODUCT_13554,SELLER_1647,30.0,12.69
496,496,ORDER_32174,1,PRODUCT_23616,SELLER_0290,14.4,14.1
497,497,ORDER_61521,1,PRODUCT_11257,SELLER_1972,79.99,14.31
498,498,ORDER_62247,1,PRODUCT_06881,SELLER_0215,129.9,18.34
499,499,ORDER_54048,1,PRODUCT_23350,SELLER_0881,37.99,7.78
500,500,ORDER_35650,1,PRODUCT_15728,SELLER_1784,79.0,15.3
501,501,ORDER_06625,1,PRODUCT_21882,SELLER_2099,19.9,12.69
502,502,ORDER_75044,1,PRODUCT_17739,SELLER_1518,169.0,20.09
503,503,ORDER_75044,2,PRODUCT_16703,SELLER_1518,147.9,16.71
504,504,ORDER_47956,1,PRODUCT_00041,SELLER_1447,610.0,37.54
505,505,ORDER_12066,1,PRODUCT_13914,SELLER_2099,129.0,38.45
506,506,ORDER_57868,1,PRODUCT_20497,SELLER_2136,16.0,7.78
507,507,ORDER_22383,1,PRODUCT_12290,SELLER_2341,189.0,53.11
508,508,ORDER_59937,1,PRODUCT_24085,SELLER_2362,12.99,18.23
509,509,ORDER_47855,1,PRODUCT_15113,SELLER_0999,109.9,11.97
510,510,ORDER_58952,1,PRODUCT_09563,SELLER_0999,159.9,8.37
511,511,ORDER_20289,1,PRODUCT_07001,SELLER_1678,59.9,9.26
512,512,ORDER_36671,1,PRODUCT_13096,SELLER_1696,292.9,26.54
513,513,ORDER_16252,1,PRODUCT_03893,SELLER_2541,52.9,9.09
514,514,ORDER_15470,1,PRODUCT_19723,SELLER_0102,99.9,25.54
515,515,ORDER_72343,1,PRODUCT_21899,SELLER_1501,49.0,34.15
516,516,ORDER_63143,1,PRODUCT_12234,SELLER_1886,99.9,24.9
517,517,ORDER_37920,1,PRODUCT_21672,SELLER_1647,32.5,15.1
518,518,ORDER_07038,1,PRODUCT_27680,SELLER_1044,15.0,7.78
519,519,ORDER_83681,1,PRODUCT_26418,SELLER_2194,230.0,16.36
520,520,ORDER_85734,1,PRODUCT_11840,SELLER_1434,79.99,9.76
521,521,ORDER_32178,1,PRODUCT_21689,SELLER_0103,219.99,15.14
522,522,ORDER_61395,1,PRODUCT_02711,SELLER_1275,59.99,7.78
523,523,ORDER_22359,1,PRODUCT_02268,SELLER_1734,120.0,7.87
524,524,ORDER_43163,1,PRODUCT_19349,SELLER_0241,139.0,23.55
525,525,ORDER_84816,1,PRODUCT_14584,SELLER_1573,149.9,8.3
526,526,ORDER_23244,1,PRODUCT_16333,SELLER_0911,139.0,22.68
527,527,ORDER_35882,1,PRODUCT_05547,SELLER_1974,99.99,12.09
528,528,ORDER_05769,1,PRODUCT_14735,SELLER_2691,299.0,22.58
529,529,ORDER_05769,2,PRODUCT_14735,SELLER_2691,299.0,22.58
530,530,ORDER_16384,1,PRODUCT_01397,SELLER_1974,129.99,17.65
531,531,ORDER_67030,1,PRODUCT_20120,SELLER_0805,379.0,36.96
532,532,ORDER_36525,1,PRODUCT_01314,SELLER_0713,49.0,11.85
533,533,ORDER_14164,1,PRODUCT_06923,SELLER_2083,129.9,16.67
534,534,ORDER_28200,1,PRODUCT_10859,SELLER_2490,36.9,34.15
535,535,ORDER_46488,1,PRODUCT_00173,SELLER_2441,45.0,17.19
536,536,ORDER_10505,1,PRODUCT_09460,SELLER_2553,45.0,7.78
537,537,ORDER_07950,1,PRODUCT_16046,SELLER_0245,29.99,7.78
538,538,ORDER_02562,1,PRODUCT_00289,SELLER_0792,84.9,18.52
539,539,ORDER_28674,1,PRODUCT_11967,SELLER_0340,75.0,20.02
540,540,ORDER_66415,1,PRODUCT_13648,SELLER_1642,19.0,18.23
541,541,ORDER_48353,1,PRODUCT_28716,SELLER_0063,34.99,7.78
542,542,ORDER_72957,1,PRODUCT_28734,SELLER_2225,59.9,21.26
543,543,ORDER_20166,1,PRODUCT_25196,SELLER_0709,85.9,17.85
544,544,ORDER_22051,1,PRODUCT_21727,SELLER_0256,64.9,19.42
545,545,ORDER_18000,1,PRODUCT_12895,SELLER_2330,219.0,24.11
546,546,ORDER_33747,1,PRODUCT_15542,SELLER_1786,138.0,25.81
547,547,ORDER_57379,1,PRODUCT_09086,SELLER_2541,30.9,15.1
548,548,ORDER_46499,1,PRODUCT_26815,SELLER_1791,31.9,16.79
549,549,ORDER_43927,1,PRODUCT_04434,SELLER_2138,71.0,10.7
550,550,ORDER_43927,2,PRODUCT_08646,SELLER_1005,101.0,26.75
551,551,ORDER_83432,1,PRODUCT_17635,SELLER_1461,45.9,7.78
552,552,ORDER_48790,1,PRODUCT_29445,SELLER_2594,35.0,16.11
553,553,ORDER_48790,2,PRODUCT_29445,SELLER_2594,35.0,16.11
554,554,ORDER_79950,1,PRODUCT_11028,SELLER_2194,59.9,15.17
555,555,ORDER_16344,1,PRODUCT_10659,SELLER_1368,59.9,9.34
556,556,ORDER_20047,1,PRODUCT_20344,SELLER_2033,49.8,7.39
557,557,ORDER_20047,2,PRODUCT_20344,SELLER_2033,49.8,7.39
558,558,ORDER_08902,1,PRODUCT_16027,SELLER_2668,7.5,7.39
559,559,ORDER_08902,2,PRODUCT_16027,SELLER_2668,7.5,7.39
560,560,ORDER_42015,1,PRODUCT_06186,SELLER_2194,89.9,15.33
561,561,ORDER_42015,2,PRODUCT_05785,SELLER_2194,76.9,15.34
562,562,ORDER_62395,1,PRODUCT_27996,SELLER_0245,24.99,15.28
563,563,ORDER_64642,1,PRODUCT_11967,SELLER_0340,69.9,17.4
564,564,ORDER_15191,1,PRODUCT_19085,SELLER_1761,29.99,34.15
565,565,ORDER_07370,1,PRODUCT_26856,SELLER_2330,234.9,16.39
566,566,ORDER_87953,1,PRODUCT_04082,SELLER_0417,49.9,17.6
567,567,ORDER_33532,1,PRODUCT_00187,SELLER_1678,24.9,9.09
568,568,ORDER_33532,2,PRODUCT_26759,SELLER_1678,24.9,9.09
569,569,ORDER_15931,1,PRODUCT_28146,SELLER_0567,162.0,11.74
570,570,ORDER_25729,1,PRODUCT_26761,SELLER_2194,189.0,23.25
571,571,ORDER_27724,1,PRODUCT_29137,SELLER_0256,14.9,15.1
572,572,ORDER_00556,1,PRODUCT_00188,SELLER_1275,56.99,15.15
573,573,ORDER_40821,1,PRODUCT_04906,SELLER_2565,75.0,16.16
574,574,ORDER_00113,1,PRODUCT_15510,SELLER_0567,39.49,8.27
575,575,ORDER_00113,2,PRODUCT_15510,SELLER_0567,39.49,8.27
576,576,ORDER_49171,1,PRODUCT_19045,SELLER_0983,44.9,15.11
577,577,ORDER_50696,1,PRODUCT_06895,SELLER_1026,29.9,18.31
578,578,ORDER_64864,1,PRODUCT_01576,SELLER_0452,55.9,9.94
579,579,ORDER_05089,1,PRODUCT_19572,SELLER_0396,66.0,43.4
580,580,ORDER_08751,1,PRODUCT_09003,SELLER_0211,56.8,18.28
581,581,ORDER_19817,1,PRODUCT_16656,SELLER_0523,190.9,17.1
582,582,ORDER_13644,1,PRODUCT_25344,SELLER_2376,89.0,25.65
583,583,ORDER_17860,1,PRODUCT_09292,SELLER_0950,129.9,38.46
584,584,ORDER_14329,1,PRODUCT_28300,SELLER_0452,132.9,20.17
585,585,ORDER_12689,1,PRODUCT_17797,SELLER_0418,359.98,85.59
586,586,ORDER_12689,2,PRODUCT_17797,SELLER_0418,359.98,85.59
587,587,ORDER_05399,1,PRODUCT_26407,SELLER_0370,209.99,57.94
588,588,ORDER_03970,1,PRODUCT_18229,SELLER_1647,44.0,12.97
589,589,ORDER_66630,1,PRODUCT_27087,SELLER_0410,195.0,14.49
590,590,ORDER_21512,1,PRODUCT_02469,SELLER_1730,97.9,16.94
591,591,ORDER_27197,1,PRODUCT_13886,SELLER_0334,49.9,35.67
592,592,ORDER_26662,1,PRODUCT_18337,SELLER_1860,579.99,16.96
593,593,ORDER_14275,1,PRODUCT_07583,SELLER_2669,59.99,12.76
594,594,ORDER_62393,1,PRODUCT_23056,SELLER_1562,42.9,15.1
595,595,ORDER_00711,1,PRODUCT_20281,SELLER_1663,320.0,58.91
596,596,ORDER_18532,1,PRODUCT_10272,SELLER_0215,159.9,28.5
597,597,ORDER_87553,1,PRODUCT_11970,SELLER_1132,133.9,29.34
598,598,ORDER_44697,1,PRODUCT_02972,SELLER_2222,148.0,15.13
599,599,ORDER_27666,1,PRODUCT_02622,SELLER_1275,56.99,8.72
600,600,ORDER_86521,1,PRODUCT_24810,SELLER_0952,47.65,7.39
601,601,ORDER_42562,1,PRODUCT_01293,SELLER_1749,93.0,8.0
602,602,ORDER_66177,1,PRODUCT_05775,SELLER_2634,349.99,18.53
603,603,ORDER_64361,1,PRODUCT_12656,SELLER_0491,75.9,7.79
604,604,ORDER_65209,1,PRODUCT_18831,SELLER_2094,109.9,24.05
605,605,ORDER_55171,1,PRODUCT_19510,SELLER_2137,99.99,13.72
606,606,ORDER_85078,1,PRODUCT_19390,SELLER_2423,35.0,19.32
607,607,ORDER_85078,2,PRODUCT_19390,SELLER_2423,35.0,19.32
608,608,ORDER_13938,1,PRODUCT_27290,SELLER_0062,249.99,18.0
609,609,ORDER_12470,1,PRODUCT_09722,SELLER_1088,152.0,15.81
610,610,ORDER_28485,1,PRODUCT_17314,SELLER_2194,79.9,27.51
611,611,ORDER_14107,1,PRODUCT_04821,SELLER_1159,138.0,29.23
612,612,ORDER_25138,1,PRODUCT_08488,SELLER_2115,51.0,15.11
613,613,ORDER_72007,1,PRODUCT_13972,SELLER_1638,738.9,25.62
614,614,ORDER_57103,1,PRODUCT_24824,SELLER_1773,69.9,8.88
615,615,ORDER_50950,1,PRODUCT_19059,SELLER_1789,579.0,24.5
616,616,ORDER_50950,2,PRODUCT_19059,SELLER_1789,579.0,24.5
617,617,ORDER_50950,3,PRODUCT_19059,SELLER_1789,579.0,24.5
618,618,ORDER_14960,1,PRODUCT_10974,SELLER_1230,139.99,58.11
619,619,ORDER_46348,1,PRODUCT_10528,SELLER_1059,149.94,57.31
620,620,ORDER_15449,1,PRODUCT_21801,SELLER_0807,299.99,14.35
621,621,ORDER_60003,1,PRODUCT_02446,SELLER_0489,168.8,8.44
622,622,ORDER_87613,1,PRODUCT_03716,SELLER_1791,12.9,7.71
623,623,ORDER_55491,1,PRODUCT_24494,SELLER_0248,199.9,13.69
624,624,ORDER_55491,2,PRODUCT_11348,SELLER_0160,187.2,20.54
625,625,ORDER_36986,1,PRODUCT_00722,SELLER_0881,34.99,15.1
626,626,ORDER_00103,1,PRODUCT_01001,SELLER_1905,42.9,15.1
627,627,ORDER_37188,1,PRODUCT_27617,SELLER_2423,69.99,9.36
628,628,ORDER_37188,2,PRODUCT_27617,SELLER_2423,69.99,9.36
629,629,ORDER_10011,1,PRODUCT_19785,SELLER_1096,109.9,12.72
630,630,ORDER_23558,1,PRODUCT_06245,SELLER_2018,12.88,8.27
631,631,ORDER_16666,1,PRODUCT_11693,SELLER_0978,309.9,17.38
632,632,ORDER_35416,1,PRODUCT_25564,SELLER_2045,39.0,16.6
633,633,ORDER_63987,1,PRODUCT_07931,SELLER_0211,84.99,18.7
634,634,ORDER_24884,1,PRODUCT_04251,SELLER_0565,465.0,34.69
635,635,ORDER_12508,1,PRODUCT_09108,SELLER_1826,139.77,8.74
636,636,ORDER_17606,1,PRODUCT_21988,SELLER_0170,84.9,13.03
637,637,ORDER_17606,2,PRODUCT_21988,SELLER_0170,84.9,13.03
638,638,ORDER_74374,1,PRODUCT_06477,SELLER_1699,109.99,19.74
639,639,ORDER_70458,1,PRODUCT_07917,SELLER_0340,150.0,44.97
640,640,ORDER_64796,1,PRODUCT_15079,SELLER_2669,49.99,16.17
641,641,ORDER_64796,2,PRODUCT_15749,SELLER_1163,59.0,10.68
642,642,ORDER_08243,1,PRODUCT_04082,SELLER_0417,59.0,17.66
643,643,ORDER_22666,1,PRODUCT_14366,SELLER_2293,99.9,21.19
644,644,ORDER_40488,1,PRODUCT_02980,SELLER_2641,79.9,15.41
645,645,ORDER_60955,1,PRODUCT_27679,SELLER_2720,104.9,24.86
646,646,ORDER_82262,1,PRODUCT_21800,SELLER_2625,68.9,18.28
647,647,ORDER_67411,1,PRODUCT_04351,SELLER_2581,110.0,15.52
648,648,ORDER_67708,1,PRODUCT_05388,SELLER_2541,39.9,15.1
649,649,ORDER_81257,1,PRODUCT_03893,SELLER_2541,52.9,11.87
650,650,ORDER_08839,1,PRODUCT_08172,SELLER_1856,29.99,12.79
651,651,ORDER_65207,1,PRODUCT_14048,SELLER_1647,46.55,12.69
652,652,ORDER_60428,1,PRODUCT_07395,SELLER_1294,629.9,21.66
653,653,ORDER_19026,1,PRODUCT_25955,SELLER_2192,120.9,41.92
654,654,ORDER_27520,1,PRODUCT_05369,SELLER_2194,109.9,25.61
655,655,ORDER_19448,1,PRODUCT_02373,SELLER_2364,44.6,14.52
656,656,ORDER_80313,1,PRODUCT_25579,SELLER_1059,192.97,33.59
657,657,ORDER_80313,2,PRODUCT_25579,SELLER_1059,192.97,33.59
658,658,ORDER_80313,3,PRODUCT_25579,SELLER_1059,192.97,33.59
659,659,ORDER_73623,1,PRODUCT_05770,SELLER_0521,59.9,9.41
660,660,ORDER_73623,2,PRODUCT_05770,SELLER_0521,59.9,9.41
661,661,ORDER_39154,1,PRODUCT_19203,SELLER_0567,57.49,9.94
662,662,ORDER_66992,1,PRODUCT_23326,SELLER_2222,158.0,18.36
663,663,ORDER_66402,1,PRODUCT_21122,SELLER_1678,39.9,12.69
664,664,ORDER_64827,1,PRODUCT_13883,SELLER_2721,101.99,19.41
665,665,ORDER_46688,1,PRODUCT_29180,SELLER_0910,25.0,11.15
666,666,ORDER_55519,1,PRODUCT_12473,SELLER_0068,21.99,15.1
667,667,ORDER_55519,2,PRODUCT_12473,SELLER_0068,21.99,15.1
668,668,ORDER_14314,1,PRODUCT_25071,SELLER_1826,157.77,14.85
669,669,ORDER_27319,1,PRODUCT_08596,SELLER_2194,89.9,12.13
670,670,ORDER_27319,2,PRODUCT_08596,SELLER_2194,89.9,12.13
671,671,ORDER_54800,1,PRODUCT_27081,SELLER_0417,53.9,56.93
672,672,ORDER_12163,1,PRODUCT_04150,SELLER_1134,15.9,16.79
673,673,ORDER_62753,1,PRODUCT_17662,SELLER_2511,339.99,12.99
674,674,ORDER_17726,1,PRODUCT_24959,SELLER_1037,103.99,31.6
675,675,ORDER_72089,1,PRODUCT_21479,SELLER_1096,109.9,18.02
676,676,ORDER_68313,1,PRODUCT_20994,SELLER_1657,59.9,35.74
677,677,ORDER_69359,1,PRODUCT_28424,SELLER_1117,17.9,15.1
678,678,ORDER_75074,1,PRODUCT_26437,SELLER_0446,59.99,11.81
679,679,ORDER_10868,1,PRODUCT_02906,SELLER_1198,239.99,17.44
680,680,ORDER_68449,1,PRODUCT_05887,SELLER_2198,70.9,16.94
681,681,ORDER_65926,1,PRODUCT_23165,SELLER_1134,78.9,17.8
682,682,ORDER_80096,1,PRODUCT_25730,SELLER_2005,35.89,18.23
683,683,ORDER_04331,1,PRODUCT_12522,SELLER_0417,49.0,13.41
684,684,ORDER_52084,1,PRODUCT_11281,SELLER_0574,16.9,7.78
685,685,ORDER_23764,1,PRODUCT_11861,SELLER_2105,274.95,26.04
686,686,ORDER_38506,1,PRODUCT_25942,SELLER_1657,59.9,16.86
687,687,ORDER_10380,1,PRODUCT_02879,SELLER_2455,19.99,7.78
688,688,ORDER_52344,1,PRODUCT_15046,SELLER_2099,89.0,17.87
689,689,ORDER_62238,1,PRODUCT_05672,SELLER_1867,398.0,29.11
690,690,ORDER_62238,2,PRODUCT_05672,SELLER_1867,398.0,29.11
691,691,ORDER_08770,1,PRODUCT_12528,SELLER_1016,106.9,38.3
692,692,ORDER_24832,1,PRODUCT_01960,SELLER_2076,24.89,22.06
693,693,ORDER_79254,1,PRODUCT_03711,SELLER_1678,44.9,8.64
694,694,ORDER_15479,1,PRODUCT_21899,SELLER_1501,89.0,17.06
