,Order_id,Payment_sequential,Payment_type,Payment_installments,Payment_value
611,ORDER_61270,1,credit_card,3,121.09
612,ORDER_04837,1,credit_card,4,181.59
613,ORDER_35005,1,credit_card,2,135.26
614,ORDER_01436,1,credit_card,3,51.09
615,ORDER_57402,1,credit_card,3,145.01
616,ORDER_44944,1,credit_card,10,231.27
617,ORDER_11856,1,boleto,1,70.03
618,ORDER_48159,1,credit_card,10,1432.92
619,ORDER_32021,1,voucher,1,45.24
620,ORDER_82868,2,voucher,1,50.0
621,ORDER_08259,1,credit_card,6,148.18
622,ORDER_28282,1,credit_card,1,171.53
623,ORDER_75377,1,credit_card,3,86.15
624,ORDER_69654,1,debit_card,1,22.79
625,ORDER_71812,1,credit_card,2,58.16
626,ORDER_11584,1,boleto,1,149.42
627,ORDER_70879,1,credit_card,1,44.53
628,ORDER_37139,1,credit_card,2,152.82
629,ORDER_36602,1,credit_card,8,82.92
630,ORDER_11089,1,boleto,1,66.69
631,ORDER_41936,1,boleto,1,52.75
632,ORDER_34425,1,credit_card,5,105.94
633,ORDER_12775,1,credit_card,8,413.31
634,ORDER_57984,1,credit_card,3,112.09
635,ORDER_10124,1,credit_card,4,186.36
636,ORDER_17239,1,credit_card,3,165.22
637,ORDER_61649,1,credit_card,2,205.07
638,ORDER_11610,1,credit_card,1,21.04
639,ORDER_09174,1,credit_card,2,132.68
640,ORDER_46663,1,credit_card,1,36.09
641,ORDER_50887,1,boleto,1,66.44
642,ORDER_76466,1,boleto,1,161.62
643,ORDER_22712,1,credit_card,1,27.75
644,ORDER_66409,1,credit_card,1,91.28
645,ORDER_26767,2,voucher,1,81.93
646,ORDER_24640,1,credit_card,2,167.92
647,ORDER_01400,1,credit_card,1,61.36
648,ORDER_61069,1,credit_card,2,60.0
649,ORDER_19119,1,credit_card,3,39.01
650,ORDER_54528,1,credit_card,3,39.78
651,ORDER_83323,1,credit_card,2,64.23
652,ORDER_72463,1,credit_card,4,186.92
653,ORDER_69465,1,credit_card,2,43.29
654,ORDER_20873,1,credit_card,1,59.13
655,ORDER_80314,1,credit_card,3,33.51
656,ORDER_60257,1,debit_card,1,33.1
657,ORDER_65415,1,voucher,1,148.06
658,ORDER_25341,1,credit_card,2,189.56
659,ORDER_22446,1,credit_card,5,105.38
660,ORDER_79905,1,boleto,1,69.06
661,ORDER_54949,1,voucher,1,85.24
662,ORDER_79544,1,credit_card,1,168.35
663,ORDER_53990,2,voucher,1,100.0
664,ORDER_83780,1,credit_card,1,77.89
665,ORDER_71172,1,credit_card,1,99.43
666,ORDER_18101,1,credit_card,1,407.9
667,ORDER_29670,3,voucher,1,15.0
668,ORDER_30255,1,credit_card,3,157.2
669,ORDER_29244,1,credit_card,4,162.03
670,ORDER_58923,1,credit_card,8,188.5
671,ORDER_36106,1,credit_card,1,65.47
672,ORDER_23359,1,credit_card,1,39.42
673,ORDER_09251,1,credit_card,5,365.32
674,ORDER_01317,1,credit_card,6,65.11
675,ORDER_48923,1,credit_card,10,188.34
676,ORDER_66348,1,boleto,1,35.4
677,ORDER_62991,1,credit_card,10,590.72
678,ORDER_19068,1,boleto,1,36.75
679,ORDER_45418,1,credit_card,2,81.73
680,ORDER_75857,1,credit_card,1,17.86
681,ORDER_19144,1,credit_card,10,569.66
682,ORDER_81900,1,credit_card,4,48.13
683,ORDER_27576,1,credit_card,2,63.1
684,ORDER_22983,1,boleto,1,39.42
685,ORDER_43911,1,boleto,1,74.03
686,ORDER_85763,1,boleto,1,66.78
687,ORDER_15651,1,credit_card,1,36.59
688,ORDER_20625,1,credit_card,1,64.34
689,ORDER_49125,1,boleto,1,49.05
690,ORDER_37929,1,credit_card,7,163.69
691,ORDER_58566,1,credit_card,6,443.85
692,ORDER_81099,1,credit_card,6,165.31
693,ORDER_41477,1,credit_card,10,1180.51
694,ORDER_22968,1,credit_card,1,706.84
695,ORDER_07084,2,voucher,1,20.0
696,ORDER_79350,1,credit_card,1,135.97
697,ORDER_48567,1,credit_card,1,43.58
698,ORDER_75718,1,credit_card,4,48.15
699,ORDER_57847,1,credit_card,1,76.87
700,ORDER_41076,1,credit_card,1,2.78
701,ORDER_02410,1,credit_card,2,123.59
702,ORDER_56487,1,boleto,1,128.07
703,ORDER_01913,1,credit_card,1,85.81
704,ORDER_15869,1,credit_card,1,149.54
705,ORDER_47445,1,credit_card,1,32.38
706,ORDER_26253,1,credit_card,1,98.86
707,ORDER_26097,1,credit_card,8,124.21
708,ORDER_86202,1,credit_card,6,191.58
709,ORDER_80411,1,credit_card,2,123.04
710,ORDER_36459,1,credit_card,1,153.98
711,ORDER_26577,1,credit_card,1,55.91
712,ORDER_14537,1,credit_card,1,33.1
713,ORDER_62039,1,credit_card,10,360.29
714,ORDER_63595,1,credit_card,10,105.24
715,ORDER_30471,1,credit_card,3,114.85
716,ORDER_49625,2,voucher,1,0.01
717,ORDER_66414,1,credit_card,1,65.57
718,ORDER_32078,1,credit_card,3,88.9
719,ORDER_79205,1,credit_card,1,76.78
720,ORDER_19789,1,credit_card,2,61.79
721,ORDER_25215,1,credit_card,1,40.96
722,ORDER_36643,1,credit_card,2,149.0
723,ORDER_35057,1,credit_card,4,356.9
724,ORDER_24336,1,credit_card,2,165.96
725,ORDER_43649,1,credit_card,2,61.19
726,ORDER_79762,1,credit_card,1,43.37
727,ORDER_67108,1,credit_card,2,40.86
728,ORDER_19855,1,credit_card,1,84.81
729,ORDER_32306,4,voucher,1,8.24
730,ORDER_10026,1,credit_card,1,32.72
731,ORDER_45579,1,boleto,1,32.77
732,ORDER_67821,1,credit_card,5,50.5
733,ORDER_34041,1,credit_card,3,37.05
734,ORDER_71016,1,credit_card,1,70.36
735,ORDER_50046,1,credit_card,1,38.0
736,ORDER_59269,1,boleto,1,196.81
737,ORDER_78487,1,boleto,1,46.84
738,ORDER_56291,1,credit_card,10,367.2
739,ORDER_70263,1,credit_card,4,195.36
740,ORDER_15393,1,credit_card,7,144.8
741,ORDER_86044,1,boleto,1,28.62
742,ORDER_32857,1,boleto,1,160.74
743,ORDER_12610,2,voucher,1,103.59
744,ORDER_36430,1,credit_card,1,10.39
745,ORDER_81007,1,credit_card,1,31.75
746,ORDER_42902,1,credit_card,5,116.23
747,ORDER_36660,1,credit_card,4,40.43
748,ORDER_49413,1,boleto,1,66.64
749,ORDER_36100,1,voucher,1,17.01
750,ORDER_50767,1,boleto,1,170.37
751,ORDER_74600,1,credit_card,2,50.9
752,ORDER_22727,1,credit_card,1,133.64
753,ORDER_32505,1,credit_card,2,42.75
754,ORDER_48626,1,credit_card,2,161.01
755,ORDER_60986,1,boleto,1,72.83
756,ORDER_54869,1,boleto,1,1605.14
757,ORDER_07760,1,boleto,1,130.6
758,ORDER_13455,1,credit_card,2,70.97
759,ORDER_84757,1,credit_card,3,109.93
760,ORDER_09449,1,credit_card,1,71.14
761,ORDER_44016,1,credit_card,3,113.33
762,ORDER_28805,1,credit_card,1,292.86
763,ORDER_82061,1,credit_card,2,129.15
764,ORDER_47315,1,credit_card,7,177.67
765,ORDER_23716,1,credit_card,1,27.48
766,ORDER_85342,1,boleto,1,23.0
767,ORDER_27819,1,credit_card,1,49.09
768,ORDER_05728,1,credit_card,1,84.79
769,ORDER_37289,1,boleto,1,111.02
770,ORDER_18981,1,credit_card,1,42.44
771,ORDER_85819,1,credit_card,1,210.56
772,ORDER_49681,1,credit_card,4,42.74
773,ORDER_06110,1,boleto,1,50.1
774,ORDER_36457,1,credit_card,1,67.23
775,ORDER_67467,1,credit_card,4,46.66
776,ORDER_65563,1,credit_card,1,201.05
777,ORDER_32446,1,boleto,1,79.69
778,ORDER_72024,1,credit_card,4,45.12
779,ORDER_16543,1,boleto,1,250.04
780,ORDER_41793,1,credit_card,7,108.88
781,ORDER_23918,1,credit_card,1,189.66
782,ORDER_49803,1,credit_card,3,135.47
783,ORDER_35431,1,boleto,1,104.07
784,ORDER_55147,1,credit_card,3,184.08
785,ORDER_65529,1,credit_card,3,91.21
786,ORDER_51545,1,credit_card,7,129.0
787,ORDER_33055,1,credit_card,2,84.28
788,ORDER_66280,1,credit_card,1,57.67
789,ORDER_15012,1,credit_card,3,97.79
790,ORDER_86255,1,debit_card,1,53.9
791,ORDER_65626,1,boleto,1,35.09
792,ORDER_85053,1,boleto,1,218.04
793,ORDER_82456,1,boleto,1,67.93
794,ORDER_09097,1,boleto,1,40.53
795,ORDER_07627,1,credit_card,6,97.23
796,ORDER_07635,1,credit_card,6,159.39
797,ORDER_38987,1,boleto,1,167.07
798,ORDER_53298,2,voucher,1,50.0
799,ORDER_54794,1,credit_card,2,93.4
800,ORDER_70685,1,credit_card,4,276.11
801,ORDER_54005,1,credit_card,3,149.16
802,ORDER_28800,1,credit_card,2,175.13
803,ORDER_58156,1,boleto,1,131.8
804,ORDER_02337,1,boleto,1,88.54
805,ORDER_78490,1,credit_card,1,109.31
806,ORDER_35971,1,boleto,1,63.05
807,ORDER_27067,1,credit_card,8,353.29
808,ORDER_16111,1,credit_card,3,276.44
809,ORDER_22477,1,boleto,1,45.95
810,ORDER_26717,1,credit_card,2,116.99
811,ORDER_53325,1,boleto,1,46.0
812,ORDER_60104,2,voucher,1,23.23
813,ORDER_33222,1,credit_card,1,119.18
814,ORDER_21727,1,credit_card,5,222.15
815,ORDER_55336,1,boleto,1,59.22
816,ORDER_39679,1,boleto,1,204.81
817,ORDER_30640,1,credit_card,2,73.34
818,ORDER_41081,1,credit_card,1,131.03
819,ORDER_71900,1,credit_card,3,57.69
820,ORDER_85393,1,credit_card,1,27.79
821,ORDER_23809,1,credit_card,1,135.6
822,ORDER_07353,1,credit_card,7,76.08
823,ORDER_32823,1,boleto,1,137.97
824,ORDER_68796,1,boleto,1,68.12
825,ORDER_12917,1,credit_card,3,73.61
826,ORDER_34894,1,credit_card,3,117.94
827,ORDER_13552,1,credit_card,3,84.52
828,ORDER_86946,1,credit_card,4,119.48
829,ORDER_74583,1,credit_card,1,77.5
830,ORDER_72377,1,boleto,1,84.05
831,ORDER_24937,1,boleto,1,149.73
832,ORDER_34969,1,boleto,1,121.6
833,ORDER_20213,1,boleto,1,73.03
834,ORDER_02057,2,credit_card,2,70.0
835,ORDER_40618,1,credit_card,2,89.88
836,ORDER_11242,1,boleto,1,117.38
837,ORDER_31090,1,credit_card,2,28.7
838,ORDER_20810,1,credit_card,1,23.47
839,ORDER_35673,2,voucher,1,50.0
840,ORDER_68408,1,boleto,1,364.46
841,ORDER_33587,1,credit_card,1,48.23
842,ORDER_43780,1,credit_card,6,78.97
843,ORDER_08230,1,credit_card,2,159.8
844,ORDER_33893,1,credit_card,1,66.44
845,ORDER_22641,1,credit_card,2,71.13
846,ORDER_51747,1,credit_card,1,76.29
847,ORDER_26309,2,voucher,1,188.93
848,ORDER_61381,1,debit_card,1,70.03
849,ORDER_80258,1,boleto,1,51.01
850,ORDER_55985,1,credit_card,2,162.75
851,ORDER_38004,1,credit_card,4,209.46
852,ORDER_18273,1,credit_card,2,79.95
853,ORDER_80088,1,credit_card,1,134.49
854,ORDER_35934,1,credit_card,6,111.02
855,ORDER_32884,1,credit_card,1,53.88
856,ORDER_63315,1,debit_card,1,335.47
857,ORDER_14084,3,voucher,1,12.29
858,ORDER_44498,1,credit_card,8,237.54
859,ORDER_72768,1,credit_card,1,131.94
860,ORDER_50611,1,debit_card,1,191.28
861,ORDER_60696,1,credit_card,6,85.24
862,ORDER_55733,1,credit_card,1,37.99
863,ORDER_71060,1,credit_card,1,200.75
864,ORDER_65717,1,boleto,1,213.03
865,ORDER_76630,1,boleto,1,74.16
866,ORDER_41597,1,voucher,1,55.09
867,ORDER_31586,6,voucher,1,10.04
868,ORDER_17942,1,credit_card,1,57.8
869,ORDER_53601,1,credit_card,1,25.05
870,ORDER_39848,1,boleto,1,199.43
871,ORDER_01722,1,credit_card,3,172.29
872,ORDER_10020,1,credit_card,8,126.3
873,ORDER_26731,1,credit_card,5,116.97
874,ORDER_23412,1,credit_card,2,158.21
875,ORDER_60396,2,voucher,1,247.16
876,ORDER_25657,1,credit_card,4,45.09
877,ORDER_82643,1,credit_card,5,172.16
878,ORDER_21954,1,credit_card,2,189.37
879,ORDER_35554,1,credit_card,3,372.67
880,ORDER_61522,1,boleto,1,64.44
881,ORDER_87648,1,credit_card,1,2.35
882,ORDER_84866,1,credit_card,4,204.07
883,ORDER_72519,1,boleto,1,75.17
884,ORDER_18974,1,credit_card,2,42.78
885,ORDER_78064,1,boleto,1,37.79
886,ORDER_80064,1,boleto,1,273.98
887,ORDER_14808,1,credit_card,2,63.7
888,ORDER_36226,2,voucher,1,50.0
889,ORDER_74584,1,boleto,1,36.05
890,ORDER_57328,1,credit_card,1,85.15
891,ORDER_44048,1,voucher,1,184.93
892,ORDER_26379,1,boleto,1,143.15
893,ORDER_77952,1,credit_card,8,123.25
894,ORDER_80802,1,credit_card,6,121.68
895,ORDER_28579,1,credit_card,10,156.39
896,ORDER_63020,1,credit_card,3,171.79
897,ORDER_06452,1,credit_card,2,133.05
898,ORDER_07682,1,debit_card,1,77.42
899,ORDER_43789,1,credit_card,2,281.73
900,ORDER_03462,1,credit_card,1,36.07
901,ORDER_88086,1,credit_card,4,441.16
902,ORDER_66941,1,credit_card,1,99.14
903,ORDER_13772,1,credit_card,1,92.8
904,ORDER_75932,1,credit_card,2,142.25
905,ORDER_37647,1,boleto,1,186.27
906,ORDER_68843,1,debit_card,1,23.88
907,ORDER_00278,1,credit_card,1,159.07
908,ORDER_14437,1,credit_card,2,154.38
909,ORDER_46443,1,credit_card,3,245.36
910,ORDER_29400,1,boleto,1,385.52
911,ORDER_13497,1,credit_card,4,318.17
912,ORDER_42864,1,credit_card,1,576.2
913,ORDER_30553,1,credit_card,1,93.66
914,ORDER_44750,1,boleto,1,71.81
915,ORDER_17171,1,boleto,1,33.1
916,ORDER_23760,2,voucher,1,3.9
917,ORDER_66967,1,boleto,1,44.24
918,ORDER_76573,1,credit_card,2,47.61
919,ORDER_74943,1,credit_card,10,116.85
920,ORDER_25105,1,boleto,1,35.09
921,ORDER_86247,1,credit_card,5,51.88
922,ORDER_51447,1,credit_card,6,190.83
923,ORDER_33892,1,credit_card,4,101.64
924,ORDER_86953,1,credit_card,4,212.18
925,ORDER_13874,1,boleto,1,61.94
926,ORDER_29229,1,credit_card,6,63.06
927,ORDER_71500,1,credit_card,2,102.64
928,ORDER_55814,1,boleto,1,64.63
929,ORDER_28146,1,boleto,1,216.74
930,ORDER_54243,1,credit_card,1,46.26
931,ORDER_62470,1,credit_card,2,52.83
932,ORDER_79728,1,credit_card,2,129.79
933,ORDER_15287,1,credit_card,1,8.16
934,ORDER_45067,2,voucher,1,98.87
935,ORDER_02339,1,credit_card,2,65.05
936,ORDER_33257,1,debit_card,1,64.0
937,ORDER_76035,1,credit_card,1,34.7
938,ORDER_13962,1,credit_card,3,151.83
939,ORDER_78455,1,credit_card,2,103.2
940,ORDER_69518,1,credit_card,1,43.62
941,ORDER_06414,1,credit_card,6,166.41
942,ORDER_04492,1,credit_card,1,35.77
943,ORDER_53588,1,credit_card,10,194.48
944,ORDER_34151,1,credit_card,1,133.62
945,ORDER_09684,1,credit_card,2,115.9
946,ORDER_63180,1,boleto,1,91.92
947,ORDER_47760,1,credit_card,3,72.78
948,ORDER_64530,1,credit_card,10,189.21
949,ORDER_43438,1,credit_card,7,346.59
950,ORDER_47651,1,credit_card,5,245.51
951,ORDER_37168,2,voucher,1,216.99
952,ORDER_50598,1,credit_card,3,104.43
953,ORDER_33575,1,credit_card,6,133.75
954,ORDER_59433,1,credit_card,1,125.22
955,ORDER_34690,1,boleto,1,50.86
956,ORDER_69182,3,voucher,1,33.56
957,ORDER_57028,1,boleto,1,99.9
958,ORDER_75193,1,credit_card,2,133.34
959,ORDER_66439,1,credit_card,1,133.28
960,ORDER_25804,1,credit_card,1,50.0
961,ORDER_41042,1,credit_card,10,368.92
962,ORDER_86338,1,credit_card,8,406.67
963,ORDER_52850,1,credit_card,3,69.45
964,ORDER_56889,1,credit_card,2,1327.54
965,ORDER_38470,2,credit_card,1,12.59
966,ORDER_00773,1,credit_card,3,45.69
967,ORDER_44129,1,credit_card,4,119.48
968,ORDER_11131,2,voucher,1,250.0
969,ORDER_33499,1,credit_card,4,88.58
970,ORDER_68526,1,credit_card,1,81.6
971,ORDER_69034,1,credit_card,1,41.53
972,ORDER_09853,1,credit_card,1,35.01
973,ORDER_21205,1,boleto,1,21.01
974,ORDER_07502,1,credit_card,10,639.52
975,ORDER_34309,1,credit_card,2,142.44
976,ORDER_48632,1,credit_card,6,323.92
977,ORDER_18642,3,voucher,1,64.25
978,ORDER_56013,1,boleto,1,64.44
979,ORDER_03670,1,credit_card,8,91.18
980,ORDER_09916,1,boleto,1,44.34
981,ORDER_86899,1,credit_card,3,37.09
982,ORDER_07788,1,boleto,1,218.27
983,ORDER_51620,1,voucher,1,41.11
984,ORDER_76410,1,credit_card,1,21.16
985,ORDER_61057,1,credit_card,1,95.34
986,ORDER_55467,1,credit_card,2,124.92
987,ORDER_62828,1,boleto,1,56.28
988,ORDER_20233,1,debit_card,1,416.36
989,ORDER_40106,1,credit_card,2,144.76
990,ORDER_62480,7,voucher,1,6.82
991,ORDER_11354,1,boleto,1,202.5
992,ORDER_25634,1,credit_card,1,14.0
993,ORDER_01079,2,credit_card,1,3.99
994,ORDER_56544,1,credit_card,3,104.37
995,ORDER_01225,1,credit_card,1,119.84
996,ORDER_30971,1,credit_card,2,84.24
997,ORDER_05964,1,credit_card,1,2787.87
998,ORDER_22715,1,credit_card,3,457.64
999,ORDER_01953,1,credit_card,5,89.56
1000,ORDER_84282,1,credit_card,3,595.3
1001,ORDER_04308,1,credit_card,1,171.69
1002,ORDER_18665,1,credit_card,3,32.96
1003,ORDER_71004,1,credit_card,1,85.6
1004,ORDER_76919,1,credit_card,3,44.66
1005,ORDER_68107,1,boleto,1,164.55
1006,ORDER_46433,1,boleto,1,38.42
1007,ORDER_26407,1,credit_card,1,115.78
1008,ORDER_66955,1,credit_card,8,198.49
1009,ORDER_29556,1,credit_card,4,512.46
1010,ORDER_06957,1,credit_card,9,94.3
1011,ORDER_17986,1,credit_card,1,87.64
1012,ORDER_34883,1,credit_card,2,52.1
1013,ORDER_20544,1,credit_card,4,47.23
1014,ORDER_60837,1,credit_card,3,62.5
1015,ORDER_67394,1,credit_card,1,5.36
1016,ORDER_77204,1,boleto,1,116.32
1017,ORDER_11324,1,credit_card,1,158.21
1018,ORDER_53260,1,credit_card,10,404.95
1019,ORDER_39692,1,credit_card,1,196.01
1020,ORDER_08648,1,boleto,1,95.84
1021,ORDER_78460,1,credit_card,6,61.97
1022,ORDER_63027,1,credit_card,1,134.71
1023,ORDER_28012,1,credit_card,1,78.2
1024,ORDER_10572,1,voucher,1,44.55
1025,ORDER_17415,1,boleto,1,45.89
1026,ORDER_61925,1,boleto,1,93.82
1027,ORDER_07343,1,voucher,1,191.09
1028,ORDER_51176,1,boleto,1,306.78
1029,ORDER_62618,1,credit_card,1,44.85
1030,ORDER_16292,1,credit_card,10,178.06
1031,ORDER_55507,1,boleto,1,157.78
1032,ORDER_82021,1,credit_card,3,83.34
1033,ORDER_82663,1,credit_card,4,97.71
1034,ORDER_69989,1,boleto,1,205.0
1035,ORDER_02432,1,credit_card,6,65.0
1036,ORDER_03618,1,credit_card,10,113.62
1037,ORDER_08955,1,credit_card,1,44.38
1038,ORDER_16998,1,credit_card,3,117.57
1039,ORDER_54459,3,voucher,1,1.39
1040,ORDER_22205,1,boleto,1,90.76
1041,ORDER_20196,1,credit_card,8,168.35
1042,ORDER_17660,1,credit_card,1,131.64
1043,ORDER_11973,1,credit_card,5,63.07
1044,ORDER_83164,1,boleto,1,481.07
1045,ORDER_13687,1,credit_card,1,37.96
1046,ORDER_80030,1,boleto,1,248.36
1047,ORDER_22517,1,credit_card,1,61.4
1048,ORDER_06718,1,credit_card,4,176.16
1049,ORDER_13051,1,credit_card,1,131.44
1050,ORDER_29757,1,credit_card,2,61.37
1051,ORDER_08051,1,credit_card,5,103.15
1052,ORDER_85541,1,credit_card,3,154.51
1053,ORDER_84892,4,voucher,1,20.0
1054,ORDER_77543,1,credit_card,1,92.57
1055,ORDER_13093,1,credit_card,1,145.57
1056,ORDER_52867,1,credit_card,3,86.15
1057,ORDER_84539,1,credit_card,2,119.97
1058,ORDER_06040,1,credit_card,3,73.25
1059,ORDER_59292,1,credit_card,8,167.6
1060,ORDER_58785,1,credit_card,1,35.69
1061,ORDER_81546,1,credit_card,4,109.5
1062,ORDER_45806,1,credit_card,6,70.18
1063,ORDER_80478,1,credit_card,10,104.19
1064,ORDER_71035,1,boleto,1,165.3
1065,ORDER_36134,1,credit_card,8,94.59
1066,ORDER_57077,1,credit_card,10,991.09
1067,ORDER_48526,1,credit_card,1,132.64
1068,ORDER_17427,1,credit_card,3,35.0
1069,ORDER_43490,1,credit_card,10,221.58
1070,ORDER_42780,1,credit_card,10,158.98
1071,ORDER_08062,3,voucher,1,6.67
1072,ORDER_35636,1,credit_card,2,99.82
1073,ORDER_35073,1,credit_card,1,86.31
1074,ORDER_02704,1,credit_card,5,51.33
1075,ORDER_73142,1,credit_card,1,111.93
1076,ORDER_19925,1,credit_card,3,88.56
1077,ORDER_24353,1,credit_card,2,123.27
1078,ORDER_76794,1,credit_card,3,33.16
1079,ORDER_83672,1,credit_card,1,82.66
1080,ORDER_43889,1,boleto,1,236.09
1081,ORDER_62057,1,credit_card,1,43.0
1082,ORDER_78987,1,credit_card,4,235.28
1083,ORDER_52855,1,credit_card,1,55.79
1084,ORDER_71191,1,credit_card,10,784.8
1085,ORDER_76724,1,credit_card,7,73.43
1086,ORDER_72312,1,boleto,1,174.64
1087,ORDER_14889,1,credit_card,1,29.91
1088,ORDER_78319,1,credit_card,1,54.1
1089,ORDER_59094,1,credit_card,2,173.62
1090,ORDER_81878,1,credit_card,2,99.43
1091,ORDER_23555,1,credit_card,6,153.8
1092,ORDER_20856,1,credit_card,2,26.59
1093,ORDER_43634,1,credit_card,5,123.29
1094,ORDER_76613,1,debit_card,1,22.38
1095,ORDER_24589,1,credit_card,8,326.38
1096,ORDER_26786,1,credit_card,9,196.92
1097,ORDER_40410,1,boleto,1,65.01
1098,ORDER_81152,1,credit_card,2,21.84
1099,ORDER_43638,1,credit_card,1,248.74
1100,ORDER_04832,1,credit_card,5,141.11
1101,ORDER_77907,1,credit_card,8,214.14
1102,ORDER_35002,1,credit_card,2,94.7
1103,ORDER_78389,1,debit_card,1,46.01
1104,ORDER_82102,1,credit_card,4,224.39
1105,ORDER_71230,2,voucher,1,100.0
1106,ORDER_59518,1,credit_card,2,196.66
1107,ORDER_67010,1,credit_card,3,69.83
1108,ORDER_49622,1,boleto,1,41.09
1109,ORDER_22693,1,credit_card,3,425.6
1110,ORDER_82798,1,credit_card,2,118.43
1111,ORDER_21783,1,credit_card,1,102.26
1112,ORDER_30487,1,credit_card,1,48.11
1113,ORDER_42481,1,credit_card,1,40.4
1114,ORDER_52699,1,credit_card,1,430.28
1115,ORDER_34588,1,credit_card,7,72.98
1116,ORDER_19950,1,credit_card,1,126.23
1117,ORDER_58039,1,boleto,1,143.1
1118,ORDER_52889,1,credit_card,2,138.74
1119,ORDER_32579,1,credit_card,10,291.72
1120,ORDER_04819,1,credit_card,1,131.62
1121,ORDER_45382,1,credit_card,4,161.54
1122,ORDER_79594,1,credit_card,1,27.23
1123,ORDER_02740,1,credit_card,5,143.04
1124,ORDER_08868,1,credit_card,6,175.03
1125,ORDER_16309,1,credit_card,2,63.74
1126,ORDER_37792,1,credit_card,4,214.69
1127,ORDER_47597,1,credit_card,10,531.92
1128,ORDER_28155,1,credit_card,1,202.15
1129,ORDER_44090,1,boleto,1,277.48
1130,ORDER_68048,1,boleto,1,28.07
1131,ORDER_15318,1,credit_card,8,181.4
1132,ORDER_32801,1,credit_card,8,162.51
1133,ORDER_58843,1,credit_card,1,118.29
1134,ORDER_77683,1,credit_card,1,247.52
1135,ORDER_74484,1,credit_card,6,63.33
1136,ORDER_18026,1,credit_card,7,220.25
1137,ORDER_58162,2,credit_card,1,79.92
1138,ORDER_18601,1,credit_card,1,112.2
1139,ORDER_84886,1,credit_card,2,136.26
1140,ORDER_31094,1,credit_card,1,141.73
1141,ORDER_87610,1,boleto,1,67.53
1142,ORDER_41380,1,credit_card,10,113.44
1143,ORDER_59737,1,boleto,1,35.0
1144,ORDER_10882,1,credit_card,1,99.2
1145,ORDER_29937,1,credit_card,5,205.45
1146,ORDER_78018,1,credit_card,1,89.91
1147,ORDER_55958,1,credit_card,6,202.76
1148,ORDER_66162,1,credit_card,6,162.55
1149,ORDER_44154,1,credit_card,1,38.33
1150,ORDER_23710,1,credit_card,3,138.24
1151,ORDER_61488,1,credit_card,1,53.1
1152,ORDER_16743,7,voucher,1,20.0
1153,ORDER_57897,1,credit_card,1,102.66
1154,ORDER_31466,1,credit_card,7,97.03
1155,ORDER_41804,1,credit_card,3,150.14
1156,ORDER_29461,1,credit_card,1,98.25
1157,ORDER_28639,1,credit_card,5,50.95
1158,ORDER_38930,1,boleto,1,36.38
1159,ORDER_81021,1,boleto,1,47.79
1160,ORDER_83429,2,voucher,1,44.11
1161,ORDER_85395,1,credit_card,6,77.69
1162,ORDER_51328,1,credit_card,2,73.27
1163,ORDER_41729,1,boleto,1,35.41
1164,ORDER_22458,1,boleto,1,2276.1
1165,ORDER_12522,1,credit_card,3,72.02
1166,ORDER_13322,1,credit_card,10,182.29
1167,ORDER_67434,1,credit_card,1,118.09
1168,ORDER_24464,1,credit_card,10,141.2
1169,ORDER_62942,1,credit_card,5,71.14
1170,ORDER_77568,1,credit_card,1,103.55
1171,ORDER_18106,1,boleto,1,193.17
1172,ORDER_87649,1,credit_card,4,91.16
1173,ORDER_58751,1,credit_card,1,54.09
1174,ORDER_64847,1,credit_card,2,142.92
